Community	Unknown	Annotated	Functions
C1	Zm00001eb243700	Known	cytosol.amino acid binding.methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione.response to abscisic acid.regulation of amino acid metabolic process.regulation of DNA-templated transcription.DNA-templated transcription.cysteine biosynthetic process.response to cytokinin
C1	Zm00001eb188890	Known	RNA binding.nucleotide binding.membrane.photoperiodism, flowering.reproductive process.regulation of cellular process.RNA processing
C1	Zm00001eb403590	Zm00001eb358730.Zm00001eb122780.Zm00001eb219510.Zm00001eb137550.Zm00001eb044070.Zm00001eb232520	cellular process.biological_process.cellular_component.nucleic acid binding.molecular_function.RNA binding
C1	Zm00001eb098740	Zm00001eb380460.Zm00001eb042980.Zm00001eb377280.Zm00001eb054880	nucleus.nucleic acid metabolic process.nucleobase-containing compound metabolic process.intracellular membrane-bounded organelle.membrane-bounded organelle.DNA binding.intracellular organelle.organelle.regulation of RNA biosynthetic process.regulation of DNA-templated transcription
C1	Zm00001eb062140	Known	translation initiation factor activity.primary metabolic process.chromatin remodeling.regulation of DNA-templated transcription.Ino80 complex
C1	Zm00001eb008310	Known	vegetative to reproductive phase transition of meristem.aspartic-type endopeptidase activity.cell differentiation.primary metabolic process.Unknown.membrane.cellular component organization.cell cycle process.flower development
C1	Zm00001eb205850	Zm00001eb258800.Zm00001eb108650.Zm00001eb134810.Zm00001eb034030.Zm00001eb044070.Zm00001eb287910	RNA modification.RNA binding.catalytic activity, acting on a nucleic acid.RNA metabolic process.nucleic acid metabolic process.nucleic acid binding.endonuclease activity.nuclease activity.nucleobase-containing compound metabolic process.macromolecule modification
C1	Zm00001eb034030	Known	RNA binding.protein targeting to mitochondrion.regulation of flower development.endonuclease activity.pyrimidine ribonucleotide biosynthetic process.chromosome organization.RNA modification.mitochondrial inner membrane.Unknown.Unknown.chromatin organization
C1	Zm00001eb236520	Zm00001eb322650.Zm00001eb220850.Zm00001eb354560.Zm00001eb137700	
C1	Zm00001eb124480	Zm00001eb164590.Zm00001eb240430.Zm00001eb094000.Zm00001eb140450.Zm00001eb378800.Zm00001eb275730.Zm00001eb246800.Zm00001eb294900	RNA processing.nucleic acid binding.regulation of biological process.biological regulation.binding.nuclear ribonucleoprotein granule.primary metabolic process.metabolic process.cellular anatomical structure.nuclear body
C1	Zm00001eb275730	Known	RNA binding.zinc ion binding.membrane.regulation of DNA-templated transcription.DNA-templated transcription
C1	Zm00001eb068350	Zm00001eb218130.Zm00001eb158190.Zm00001eb326920.Zm00001eb175490.Zm00001eb326230.Zm00001eb300970.Zm00001eb258800.Zm00001eb095630	primary metabolic process.metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function.binding.establishment of localization.localization
C1	Zm00001eb246720	Known	proteasomal protein catabolic process.cytosol.amino acid binding.chloroplast.branched-chain amino acid biosynthetic process.cytoskeleton organization.valine metabolic process.amine biosynthetic process.amine metabolic process.L-leucine metabolic process.transferase complex.ketone metabolic process.gluconeogenesis.acetolactate synthase activity
C1	Zm00001eb142800	Zm00001eb142790.Zm00001eb290570	
C1	Zm00001eb352310	Known	chromosome, centromeric region.post-translational protein modification.Unknown.chromosome organization.methyl-CpNpN binding.one-carbon metabolic process.epigenetic regulation of gene expression.regulation of primary metabolic process.methyl-CpNpG binding.zinc ion binding.Unknown.nucleus.Unknown.histone binding.gene expression.RNA metabolic process.methyl-CpG binding.Unknown
C1	Zm00001eb399010	Known	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA).RNA binding.translation.precatalytic spliceosome.mRNA cis splicing, via spliceosome.maturation of LSU-rRNA.small-subunit processome.box C/D methylation guide snoRNP complex.cytosolic large ribosomal subunit.U4/U6 x U5 tri-snRNP complex
C1	Zm00001eb393940	Known	DNA recombination.Unknown.nucleic acid binding.zinc ion binding.membrane.nucleus.reproductive process
C1	Zm00001eb161640	Known	protein metabolic process.cell redox homeostasis.proteolysis.Unknown.intramolecular oxidoreductase activity.mitochondrion.membrane.electron transfer activity.serine-type endopeptidase activity.protein-disulfide reductase activity.extracellular region.cell wall
C1	Zm00001eb085940	Known	'de novo' cotranslational protein folding.chromatin binding.unfolded protein binding.DNA-templated transcription.chromosome organization.DNA binding.cell division.cell cycle process.ubiquitin binding.mitotic cell cycle.metabolic process.DNA replication.chromatin organization.histone binding.Hsp70 protein binding.protein metabolic process.cytosol.negative regulation of cell growth.mitotic G2 phase.positive regulation of DNA-templated transcription.nuclear membrane
C1	Zm00001eb246390	Known	RNA binding.endonuclease activity.meiotic M phase.mitochondrion.cytokinin biosynthetic process.RNA modification.embryo sac egg cell differentiation.Unknown.reciprocal meiotic recombination
C1	Zm00001eb223560	Zm00001eb364260.Zm00001eb003840.Zm00001eb105680.Zm00001eb079280.Zm00001eb222330.Zm00001eb286340.Zm00001eb050370	developmental process.binding.primary metabolic process.metabolic process.nucleobase-containing compound metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function
C1	Zm00001eb292520	Known	RNA binding.translation.P-body assembly.protein glycosylation.P-body.endoplasmic reticulum.stem cell population maintenance.carbohydrate metabolic process.deadenylation-dependent decapping of nuclear-transcribed mRNA.nucleus.isomerase activity
C1	Zm00001eb115230	Known	regulation of nucleobase-containing compound metabolic process.NADH dehydrogenase activity.protein glycosylation.regulation of macromolecule metabolic process.endoplasmic reticulum.sugar transmembrane transporter activity.endoplasmic reticulum unfolded protein response.iron-sulfur cluster binding.membrane.gene expression.secondary active transmembrane transporter activity
C1	Zm00001eb273580	Known	cell differentiation.DNA binding.chromatin binding.response to chemical.nucleus.regulation of DNA-templated transcription.DNA-templated transcription.flower development
C1	Zm00001eb174550	Known	positive regulation of cellular process.system development.intracellular anatomical structure.zinc ion binding.regulation of RNA metabolic process.Unknown.DNA-templated transcription
C1	Zm00001eb002080	Zm00001eb002070.Zm00001eb143350.Zm00001eb309320.Zm00001eb351380	
C1	Zm00001eb361800	Known	response to stress.mitochondrion.primary metabolic process.membrane.Unknown.response to oxygen levels.generation of precursor metabolites and energy.mitochondrion organization.serine-type endopeptidase activity.cytokinin-activated signaling pathway
C1	Zm00001eb051410	Known	protein dimerization activity.copper ion binding.NAD binding.membrane.Unknown.L-arginine biosynthetic process.Unknown.plant ovule development.amine metabolic process.ketone metabolic process.N-acetyl-gamma-glutamyl-phosphate reductase activity.nucleolus.response to cadmium ion.chloroplast stroma
C1	Zm00001eb432840	Zm00001eb166710.Zm00001eb288070.Zm00001eb143350.Zm00001eb253050.Zm00001eb100600.Zm00001eb188890	regulation of cellular process.regulation of biological process.biological regulation.primary metabolic process.metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.membrane
C1	Zm00001eb047840	Known	RNA binding.pyrimidine ribonucleotide biosynthetic process.cytosol.mitotic cell cycle.membrane.endonuclease activity.protein phosphorylation.protein deneddylation.mitochondrion.tRNA threonylcarbamoyladenosine metabolic process.EKC/KEOPS complex.mitotic G2 phase.protein serine/threonine kinase activity.RNA modification.nucleus.cell cycle process.ATP binding.photomorphogenesis
C1	Zm00001eb361810	Zm00001eb361800.Zm00001eb102930.Zm00001eb218130.Zm00001eb122810.Zm00001eb175490	mitochondrion organization.primary metabolic process.metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function
C1	Zm00001eb148820	Known	Unknown.cytoplasm.signal transduction.primary metabolic process.nucleic acid binding.zinc ion binding.Unknown.multicellular organism development.cellular component organization.localization.macromolecule metabolic process
C1	Zm00001eb174730	Known	animal organ development.zinc ion binding.primary miRNA processing.regulation of adaxial/abaxial pattern formation.shoot system development.nucleolus.DNA-templated transcription.ta-siRNA processing.chromosome organization.transport.nucleic acid binding.nuclear speck.post-translational protein modification.regulation of meristem development.metabolic process.chromatin organization.nuclear dicing body.nuclear cap binding complex.regulation of mitotic cell cycle.cytosol.membrane.chloroplast.mRNA splicing, via spliceosome.positive regulation of DNA-templated transcription
C1	Zm00001eb283870	Known	mitochondrial transport.oxidative phosphorylation uncoupler activity.oxoglutarate:malate antiporter activity.plasmodesma.plasma membrane.glucose catabolic process.tricarboxylic acid transmembrane transport.Golgi apparatus.chloroplast envelope.aerobic respiration.membrane.mitochondrial inner membrane.vacuolar membrane.glycolytic process.tricarboxylic acid transmembrane transporter activity.cell wall.response to cadmium ion.dicarboxylic acid transport
C1	Zm00001eb127630	Known	perinuclear region of cytoplasm.cytosol.protein import into nucleus.nucleoplasm.cellular process.metabolic process.Unknown.nuclear pore.cell wall.protein transmembrane import into intracellular organelle.nucleolus
C1	Zm00001eb080790	Zm00001eb333640.Zm00001eb104980	
C1	Zm00001eb127750	Zm00001eb043780.Zm00001eb023870.Zm00001eb411320.Zm00001eb376510	
C1	Zm00001eb278540	Zm00001eb229990.Zm00001eb143990.Zm00001eb364260.Zm00001eb417890.Zm00001eb130810.Zm00001eb237310.Zm00001eb010300	developmental process.RNA processing.primary metabolic process.metabolic process.cellular process.biological_process.cellular_component.RNA binding.molecular_function.multicellular organism development
C1	Zm00001eb337800	Known	plant ovule development.amine metabolic process.embryo development ending in seed dormancy.regulation of flower development.vegetative to reproductive phase transition of meristem.sugar mediated signaling pathway.response to freezing.lipid storage.glutamine-tRNA ligase activity.Unknown.glutamyl-tRNA aminoacylation.seed germination.seed dormancy process.protein ubiquitination.ketone metabolic process.glutaminyl-tRNA aminoacylation.ATP binding.cytosol.meristem structural organization.photomorphogenesis
C1	Zm00001eb004290	Known	RNA binding.cytoplasm.developmental process.regulation of biological process.DNA binding.membrane.ribonucleoprotein complex.nucleus.cellular component organization.viral nucleocapsid.RNA processing
C1	Zm00001eb122370	Zm00001eb374560.Zm00001eb151110.Zm00001eb190830.Zm00001eb329190.Zm00001eb174060	
C1	Zm00001eb219520	Known	transcription by RNA polymerase II.metabolic process.RNA polymerase III complex.DNA binding.DNA-directed RNA polymerase activity.RNA polymerase II, core complex.protein-containing complex.RNA polymerase I complex.RNA polymerase V complex.transcription by RNA polymerase III.RNA splicing, via endonucleolytic cleavage and ligation.cellular component organization.RNA polymerase IV complex.biological regulation.transcription by RNA polymerase I
C1	Zm00001eb095540	Known	RNA binding.cytoplasm.regulation of biological process.nucleotide binding.RNA processing
C1	Zm00001eb266720	Known	Unknown.monocarboxylic acid metabolic process.small molecule biosynthetic process.tRNA methylation.membrane.sphingolipid biosynthetic process.ketone metabolic process
C1	Zm00001eb229990	Known	DNA repair.positive regulation of transcription elongation by RNA polymerase II.FACT complex.reproductive process.nucleosome binding.nucleolus.vegetative to reproductive phase transition of meristem.chromosome organization.chromatin organization.cell division.RNA binding.DNA replication.histone binding.positive regulation of cell population proliferation.transcription elongation by RNA polymerase II.microtubule organizing center.regulation of mitotic cell cycle.cytosol.gravitropism.euchromatin
C1	Zm00001eb074440	Zm00001eb221140.Zm00001eb236130.Zm00001eb184410.Zm00001eb434250.Zm00001eb065770.Zm00001eb143990.Zm00001eb047840.Zm00001eb222330	nucleic acid binding.primary metabolic process.metabolic process.cellular process.biological_process.cellular_component.molecular_function.RNA splicing.RNA binding.binding
C1	Zm00001eb237190	Known	positive regulation of flavonoid biosynthetic process.plasma membrane.regulation of plant-type hypersensitive response.protein targeting to membrane.cell surface receptor signaling pathway.protein phosphorylation.metabolic process.transmembrane receptor protein serine/threonine kinase activity.Unknown.regulation of phenylpropanoid metabolic process.membrane.multicellular organism development.positive regulation of secondary metabolite biosynthetic process.ATP binding
C1	Zm00001eb100600	Known	Unknown.Unknown.protein metabolic process.nucleic acid binding.nitrate assimilation.zinc ion binding.membrane.ribonucleoprotein complex.regulation of DNA-templated transcription.protein-containing complex organization.viral nucleocapsid.negative regulation of gene expression.DNA-templated transcription
C1	Zm00001eb062350	Zm00001eb360010.Zm00001eb081350	
C1	Zm00001eb120260	Known	RNA binding.pyrimidine ribonucleotide biosynthetic process.mitochondrial large ribosomal subunit.nucleotide binding.DNA-templated transcription elongation.ribosome biogenesis.structural constituent of ribosome.mitochondrial translation
C1	Zm00001eb035500	Zm00001eb021220.Zm00001eb355020.Zm00001eb008720.Zm00001eb431040.Zm00001eb236130.Zm00001eb169940.Zm00001eb067320	intracellular membrane-bounded organelle.membrane-bounded organelle.intracellular organelle.organelle.mitochondrion.primary metabolic process.cellular anatomical structure.metabolic process.cellular_component.molecular_function
C1	Zm00001eb172780	Known	cell surface receptor signaling pathway.lipid phosphorylation.response to abscisic acid.seed germination.sphingosine kinase activity.NAD+ kinase activity.biosynthetic process.Unknown.plant-type vacuole membrane.ATP-dependent diacylglycerol kinase activity
C1	Zm00001eb289700	Known	cytoplasm.ubiquitin protein ligase activity.regulation of biological process.ubiquitin protein ligase binding.ubiquitin-dependent protein catabolic process.acid-amino acid ligase activity.nucleobase-containing compound metabolic process.protein polyubiquitination.ATP binding
C1	Zm00001eb322240	Known	translation.organelle membrane.phosphatidylinositol N-acetylglucosaminyltransferase activity.membrane.endoplasmic reticulum membrane.glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex.GPI anchor biosynthetic process
C1	Zm00001eb222160	Known	translation.metabolic process.RNA methylation.structural constituent of ribosome.cytosolic large ribosomal subunit.nucleolus
C1	Zm00001eb335850	Known	protein targeting to vacuole.Golgi vesicle transport.Unknown.DNA-templated transcription.salicylic acid biosynthetic process.protein N-linked glycosylation.DNA binding.carbohydrate metabolic process.Unknown.translational elongation.regulation of DNA-templated transcription elongation.regulation of mRNA processing.membrane fusion.regulation of mRNA export from nucleus.translation elongation factor activity.systemic acquired resistance.nucleus.brassinosteroid mediated signaling pathway.cellular response to alcohol
C1	Zm00001eb210830	Zm00001eb120880.Zm00001eb056530.Zm00001eb131880.Zm00001eb237310.Zm00001eb130810.Zm00001eb287820.Zm00001eb339460.Zm00001eb176440	cellular process.biological_process.anatomical structure development.primary metabolic process.metabolic process.cellular_component.molecular_function.developmental process.macromolecule metabolic process.biological regulation
C1	Zm00001eb181550	Zm00001eb232520.Zm00001eb246720.Zm00001eb300970.Zm00001eb318770.Zm00001eb202910.Zm00001eb095540	primary metabolic process.metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.binding.molecular_function.RNA binding.nucleolus
C1	Zm00001eb172650	Zm00001eb337800.Zm00001eb301310.Zm00001eb195940.Zm00001eb354610	developmental process.RNA metabolic process.nucleic acid metabolic process.nucleobase-containing compound metabolic process.catalytic activity
C1	Zm00001eb368420	Known	Unknown.multicellular organismal process.regulation of cellular process.zinc ion binding.ubiquitin protein ligase activity.ubiquitin-dependent protein catabolic process.ubiquitin-like protein conjugating enzyme binding.biosynthetic process.nucleic acid metabolic process.Derlin-1 retrotranslocation complex
C1	Zm00001eb172620	Zm00001eb044070.Zm00001eb333640.Zm00001eb326920.Zm00001eb196350.Zm00001eb300970.Zm00001eb328950	primary metabolic process.metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function
C1	Zm00001eb309600	Known	transcription by RNA polymerase II.chromosome organization.Unknown.positive regulation of cellular process.regulatory ncRNA-mediated gene silencing.animal organ development.cellular developmental process.chromatin binding.nucleus.DNA methylation-dependent constitutive heterochromatin formation.positive regulation of macromolecule biosynthetic process.DNA-binding transcription factor activity.sequence-specific DNA binding
C1	Zm00001eb146730	Known	RNA binding.cytosol.P-body assembly.Lsm1-7-Pat1 complex.precatalytic spliceosome.P-body.U6 snRNP.sno(s)RNA-containing ribonucleoprotein complex.mRNA splicing, via spliceosome.Unknown.catalytic step 2 spliceosome.U4/U6 x U5 tri-snRNP complex
C1	Zm00001eb196220	Zm00001eb174970.Zm00001eb213510.Zm00001eb222160	
C1	Zm00001eb108500	Zm00001eb108490.Zm00001eb298610	
C1	Zm00001eb174170	Zm00001eb222000.Zm00001eb019350.Zm00001eb337140.Zm00001eb217310.Zm00001eb215300.Zm00001eb295130	RNA processing.regulation of biological process.biological regulation.small molecule binding.cellular_component.biological_process.protein deubiquitination.meristem structural organization.nutrient storage.anatomical structure arrangement
C1	Zm00001eb236370	Known	binding.defense response to fungus.transport.metabolic process.membrane.hydrolase activity.cellular process.extracellular region
C1	Zm00001eb387590	Known	ubiquitin protein ligase activity.regulation of biological process.zinc ion binding.ubiquitin-dependent protein catabolic process.proteasome-mediated ubiquitin-dependent protein catabolic process.protein polyubiquitination
C1	Zm00001eb367760	Known	Unknown.endoplasmic reticulum to Golgi vesicle-mediated transport.COPII-coated ER to Golgi transport vesicle.endoplasmic reticulum membrane.endoplasmic reticulum-Golgi intermediate compartment.cellular process
C1	Zm00001eb125950	Known	intracellular protein transport.cellular process.response to stress.primary metabolic process.glycosyltransferase activity.membrane.biosynthetic process.macromolecule metabolic process
C1	Zm00001eb149030	Zm00001eb008720.Zm00001eb184410.Zm00001eb198430.Zm00001eb122260	nucleolus.RNA methylation.macromolecule methylation.intracellular membraneless organelle.membraneless organelle.intracellular organelle.organelle
C1	Zm00001eb198430	Known	plasmodesma.plasma membrane.maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA).RNA methylation.RNA binding.chloroplast.structural constituent of ribosome.vacuolar membrane.cytoplasmic translation.cell wall.ADP binding.cytosolic large ribosomal subunit.nucleolus
C1	Zm00001eb052800	Known	plasmodesma.endonuclease activity.plasma membrane.cytosol.signaling.response to stress.negative regulation of cytokinin-activated signaling pathway.chloroplast.primary metabolic process.nucleic acid binding.Unknown.nucleus.positive regulation of gene expression.root meristem growth.biosynthetic process.regulation of auxin polar transport
C1	Zm00001eb155040	Zm00001eb301310.Zm00001eb226230.Zm00001eb326410.Zm00001eb222330.Zm00001eb290910	developmental process.cell differentiation.macromolecule metabolic process.cellular developmental process.primary metabolic process.metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component
C1	Zm00001eb277940	Zm00001eb275730.Zm00001eb127630.Zm00001eb019140.Zm00001eb068020.Zm00001eb095630.Zm00001eb240430.Zm00001eb271450	metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.mitotic cell cycle.regulation of biological process.intracellular organelle.protein-containing complex.organelle
C1	Zm00001eb375130	Zm00001eb028940.Zm00001eb136630.Zm00001eb289730.Zm00001eb351420.Zm00001eb228050.Zm00001eb434240.Zm00001eb115230	organelle membrane.cellular localization.establishment of localization.establishment of protein localization.cellular macromolecule localization.protein localization.membrane.macromolecule localization.localization.cotranslational protein targeting to membrane
C1	Zm00001eb127760	Zm00001eb164030.Zm00001eb229550.Zm00001eb019140.Zm00001eb067160.Zm00001eb211000.Zm00001eb285570	biological regulation.primary metabolic process.metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.membrane.molecular_function.response to stress
C1	Zm00001eb359800	Known	RNA binding.vesicle-mediated transport.translation.protein targeting to vacuole.seed development.metabolic process.membrane.structural constituent of ribosome.cellular component organization.regulation of cellular process.cytosolic large ribosomal subunit
C1	Zm00001eb058450	Known	transcription by RNA polymerase II.plasmodesma.DNA binding.nucleus.regulation of DNA-templated transcription
C1	Zm00001eb319760	Known	transcription by RNA polymerase II.cytoplasm.TBP-class protein binding.metabolic process.translation initiation factor activity.zinc ion binding.transcription preinitiation complex assembly.regulation of DNA-templated transcription.RNA splicing, via endonucleolytic cleavage and ligation.translational initiation.nucleus.protein-containing complex assembly
C1	Zm00001eb322230	Zm00001eb322240.Zm00001eb243600	
C1	Zm00001eb344790	Known	regulation of gene expression.regulation of nucleobase-containing compound metabolic process.morphogenesis of embryonic epithelium.nucleotide binding.mitochondrion.anterior/posterior pattern specification.nucleic acid binding.ribonucleoprotein complex.viral nucleocapsid.RNA processing
C1	Zm00001eb142790	Known	DNA binding.response to chemical.nucleus.regulation of DNA-templated transcription.multicellular organism development.xylem development.DNA-templated transcription
C1	Zm00001eb061310	Known	SNAP receptor activity.endosome.plasmodesma.plasma membrane.sepal formation.protein localization to plasma membrane.SNARE binding.Golgi vesicle transport.petal formation.chloroplast.mitotic M phase.membrane.Unknown.vacuolar membrane.animal organ formation.cell plate.cell plate formation involved in plant-type cell wall biogenesis
C1	Zm00001eb379020	Zm00001eb258800.Zm00001eb277320.Zm00001eb095630	
C1	Zm00001eb031730	Zm00001eb351010.Zm00001eb351380.Zm00001eb177920.Zm00001eb334820	
C1	Zm00001eb143850	Known	cytosol.Unknown.helicase activity.ATP metabolic process.nucleic acid binding.purine ribonucleoside catabolic process.membrane.nucleus.nuclear-transcribed mRNA catabolic process, nonsense-mediated decay.rRNA processing.purine ribonucleotide catabolic process.purine ribonucleoside triphosphate catabolic process.ATP binding.biological regulation
C1	Zm00001eb264480	Known	regulation of nucleobase-containing compound metabolic process.transmembrane transporter activity.protein glycosylation.mitochondrion.regulation of macromolecule metabolic process.endoplasmic reticulum.endoplasmic reticulum unfolded protein response.membrane.transmembrane transporter activity.gene expression.response to oxidative stress
C1	Zm00001eb411320	Known	mRNA binding.nucleotide binding.metabolic process.ribonucleoprotein complex.nucleus.cellular component organization.RNA processing.biological regulation
C1	Zm00001eb212190	Known	U2 snRNP.U2-type spliceosomal complex.U12-type spliceosomal complex.regulation of biological process.nucleotide binding.precatalytic spliceosome.nucleic acid binding.mRNA splicing, via spliceosome.catalytic step 2 spliceosome
C1	Zm00001eb326230	Known	mRNA binding.cytosol.pyrimidine ribonucleotide biosynthetic process.mRNA metabolic process.N-terminal protein myristoylation.nucleotide binding.nucleocytoplasmic transport.multicellular organismal process.ribonucleoprotein complex.regulation of cellular process.RNA processing
C1	Zm00001eb373420	Zm00001eb392330	
C1	Zm00001eb071860	Zm00001eb144900.Zm00001eb197910.Zm00001eb289730.Zm00001eb343610.Zm00001eb389940.Zm00001eb283340	primary metabolic process.metabolic process.biosynthetic process.cellular process.biological_process.molecular_function.lipid biosynthetic process.lipid metabolic process.biological regulation.transferase activity, transferring phosphorus-containing groups
C1	Zm00001eb396670	Known	response to salt stress.U1 snRNP.U2 snRNP.cytosol.nucleotide binding.U1 snRNA binding.metabolic process.cis assembly of pre-catalytic spliceosome.catalytic step 2 spliceosome.viral nucleocapsid.snRNA stem-loop binding.Cajal body.nucleolus.biological regulation
C1	Zm00001eb087500	Zm00001eb149980.Zm00001eb210860.Zm00001eb343610.Zm00001eb164330.Zm00001eb042120.Zm00001eb289730	small GTPase-mediated signal transduction.intracellular signaling cassette.carbohydrate metabolic process.lipid biosynthetic process.small molecule metabolic process.guanyl ribonucleotide binding.guanyl nucleotide binding.GTP binding.alcohol metabolic process.small molecule biosynthetic process
C1	Zm00001eb000680	Zm00001eb258800.Zm00001eb072800	
C1	Zm00001eb056480	Zm00001eb215300.Zm00001eb243400.Zm00001eb111900.Zm00001eb321750.Zm00001eb346890.Zm00001eb142980	primary metabolic process.metabolic process.cellular process.biological_process.regulation of cellular process.positive regulation of RNA metabolic process.positive regulation of nucleobase-containing compound metabolic process.cellular_component.binding.molecular_function
C1	Zm00001eb134800	Known	RNA binding.vegetative to reproductive phase transition of meristem.endonuclease activity.mitochondrion.chloroplast.plant ovule development.iron-sulfur cluster assembly.thylakoid membrane organization.membrane.RNA modification.Unknown.Unknown.embryo development ending in seed dormancy
C1	Zm00001eb109660	Zm00001eb303850.Zm00001eb305840.Zm00001eb166760.Zm00001eb418930.Zm00001eb010300.Zm00001eb009130.Zm00001eb327270.Zm00001eb339460	metabolic process.cellular process.biological_process.primary metabolic process.molecular_function.macromolecule metabolic process.RNA processing.binding.RNA splicing.kinase activity
C1	Zm00001eb364210	Zm00001eb289700.Zm00001eb270250.Zm00001eb004290	
C1	Zm00001eb072790	Zm00001eb061310.Zm00001eb004290	
C1	Zm00001eb356210	Known	copper ion binding.photosystem I.NAD+ biosynthetic process.membrane.nucleus.regulation of DNA-templated transcription.cellular component organization.photosynthesis.DNA-templated transcription
C1	Zm00001eb035600	Zm00001eb260730.Zm00001eb231700	
C1	Zm00001eb313600	Zm00001eb023870.Zm00001eb143350.Zm00001eb020690.Zm00001eb376510.Zm00001eb062730.Zm00001eb208100	primary metabolic process.metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.catalytic activity.transferase activity.regulation of biological process.response to chitin
C1	Zm00001eb413090	Zm00001eb208100.Zm00001eb387590.Zm00001eb143850.Zm00001eb325850.Zm00001eb010310.Zm00001eb089410	macromolecule metabolic process.primary metabolic process.metabolic process.cellular process.biological_process.molecular_function.catalytic activity
C1	Zm00001eb037260	Zm00001eb171140.Zm00001eb379550.Zm00001eb325850.Zm00001eb256170	macromolecule biosynthetic process.nucleic acid metabolic process.biosynthetic process.nucleobase-containing compound metabolic process
C1	Zm00001eb067690	Zm00001eb143350.Zm00001eb166710	
C1	Zm00001eb208320	Zm00001eb236130.Zm00001eb008720.Zm00001eb184410.Zm00001eb021220.Zm00001eb109690.Zm00001eb303850.Zm00001eb222330	primary metabolic process.metabolic process.cellular process.biological_process.small molecule binding.molecular_function.heterocyclic compound binding.biological regulation.binding.mRNA processing
C1	Zm00001eb116910	Known	mitochondrial cytochrome c oxidase assembly.response to stress.mitochondrion.Unknown.membrane.nucleobase-containing compound metabolic process.regulation of cellular process
C1	Zm00001eb277360	Zm00001eb351420.Zm00001eb266910.Zm00001eb137550.Zm00001eb389940	
C1	Zm00001eb126970	Zm00001eb166710.Zm00001eb288120.Zm00001eb143350	
C1	Zm00001eb013230	Known	RNA binding.enzyme-directed rRNA pseudouridine synthesis.mitochondrion.metabolic process.tRNA pseudouridine synthesis.deaminase activity.pseudouridine synthase activity
C1	Zm00001eb143350	Known	response to carbohydrate.ubiquitin protein ligase activity.response to chitin.multicellular organismal process.protein ubiquitination.regulation of cellular process.zinc ion binding.nucleus.proteasome-mediated ubiquitin-dependent protein catabolic process.biosynthetic process.nucleic acid metabolic process
C1	Zm00001eb426070	Known	RNA binding.cytoplasm.regulation of biological process.nucleotide binding.RNA processing
C1	Zm00001eb036300	Zm00001eb023870.Zm00001eb376510.Zm00001eb271520	
C1	Zm00001eb414050	Known	ethanolamine-containing compound metabolic process.glycerophospholipid biosynthetic process.small molecule biosynthetic process.amino acid metabolic process.amine biosynthetic process.membrane.ethanolamine-phosphate cytidylyltransferase activity
C1	Zm00001eb107980	Zm00001eb172780	
C1	Zm00001eb164330	Known	sphingoid biosynthetic process.Golgi organization.sterol biosynthetic process.endoplasmic reticulum membrane.iron ion binding.embryo development ending in seed dormancy.chromosome organization.methionine biosynthetic process.organelle membrane.amine biosynthetic process.acetyl-CoA metabolic process.chromatin organization.4,4-dimethyl-9beta,19-cyclopropylsterol oxidation.chloroplast envelope.short-chain fatty acid biosynthetic process.C-4 methylsterol oxidase activity.4-alpha-methyl-delta7-sterol oxidation.response to salt stress.brassinosteroid biosynthetic process.calcium ion transport.alcohol biosynthetic process.membrane.RNA splicing, via endonucleolytic cleavage and ligation
C1	Zm00001eb086520	Known	post-translational protein targeting to membrane, translocation.protein metabolic process.cytosol.plasma membrane.mitochondrion.Sec61 translocon complex.chloroplast.Unknown.metabolic process.Golgi apparatus.Unknown.Unknown.endoplasmic reticulum unfolded protein response.heat shock protein binding.protein folding.unfolded protein binding
C1	Zm00001eb377280	Known	Unknown.Unknown.Unknown.mitochondrion.transcription coactivator activity.Unknown.double-stranded methylated DNA binding.nucleus.Unknown.double-strand break repair via nonhomologous end joining
C1	Zm00001eb417870	Known	RNA binding.post-embryonic development.intracellular signal transduction.shoot system development.positive regulation of biological process.DNA binding.small molecule metabolic process.nucleus.developmental process involved in reproduction.negative regulation of flower development.catalytic activity.Unknown.response to chemical.negative regulation of DNA-templated transcription
C1	Zm00001eb193760	Known	cellular process.cytoskeleton.primary metabolic process.cellular component organization.Unknown.Unknown.Unknown.transport.multicellular organismal process.hydrolase activity.developmental process.endomembrane system.Unknown.protein-containing complex.membrane.transferase activity.cell projection.nucleus.regulation of cellular process
