Community	Unknown	Annotated	Functions
C3	Zm00001eb111950	Zm00001eb304680.Zm00001eb270360.Zm00001eb367710	
C3	Zm00001eb116770	Zm00001eb036020.Zm00001eb162930.Zm00001eb389910	intracellular organelle.organelle.primary metabolic process.metabolic process.biological_process.cellular process.cellular_component.cellular anatomical structure.molecular_function.response to chemical
C3	Zm00001eb180140		
C3	Zm00001eb274080	Known	mitochondrion.calmodulin binding.establishment of localization.anatomical structure morphogenesis.auxin-activated signaling pathway.cellular localization.microtubule-based process.multicellular organism development.organelle organization
C3	Zm00001eb034250	Zm00001eb204840	
C3	Zm00001eb002890	Zm00001eb280710	
C3	Zm00001eb294320	Zm00001eb392350.Zm00001eb204840	cation binding.metal ion binding
C3	Zm00001eb025970	Zm00001eb204840	
C3	Zm00001eb160140		
C3	Zm00001eb407700	Zm00001eb174830.Zm00001eb359890	
C3	Zm00001eb223660	Zm00001eb280710	
C3	Zm00001eb288810		
C3	Zm00001eb116090	Zm00001eb188290.Zm00001eb204840	
C3	Zm00001eb376700		
C3	Zm00001eb424500	Known	isomerase activity.transferase activity.Unknown.ligase activity.lipid metabolic process.regulation of DNA-templated transcription.hydrolase activity, acting on ester bonds.biosynthetic process.plasma membrane.DNA binding
C3	Zm00001eb216830	Zm00001eb245760.Zm00001eb297320.Zm00001eb389910.Zm00001eb036020.Zm00001eb119590	protein metabolic process.macromolecule metabolic process.macromolecule modification.primary metabolic process.metabolic process.cellular anatomical structure.cellular_component.biological_process.cellular process.molecular_function
C3	Zm00001eb307890	Known	proton transmembrane transport.metal ion binding.response to stimulus.ATP binding.P-type proton-exporting transporter activity.ATP biosynthetic process.membrane
C3	Zm00001eb104450	Zm00001eb392350.Zm00001eb204840	cation binding.metal ion binding
C3	Zm00001eb414200	Zm00001eb280710	
C3	Zm00001eb116100		
C3	Zm00001eb119590	Known	protein serine/threonine kinase activity.ATP binding.recognition of pollen.multicellular organism development.protein phosphorylation.membrane.signal transduction
C3	Zm00001eb022190	Zm00001eb304680.Zm00001eb204840	
C3	Zm00001eb377220		
C3	Zm00001eb090220	Zm00001eb307890	
C3	Zm00001eb329340	Zm00001eb234580	
C3	Zm00001eb309330	Zm00001eb392350.Zm00001eb204840	cation binding.metal ion binding
C3	Zm00001eb336510		
C3	Zm00001eb272220	Zm00001eb280710	
C3	Zm00001eb077150	Zm00001eb307890	
C3	Zm00001eb036020	Known	metabolic process.nucleolus.translation.structural constituent of ribosome.cytosolic large ribosomal subunit
C3	Zm00001eb297320	Known	animal organ formation.negative regulation of DNA-templated transcription.cotyledon development.primary shoot apical meristem specification.cell adhesion.nucleotide-excision repair.regulation of cell differentiation.nucleic acid binding.positive regulation of cell population proliferation.protein ubiquitination.floral organ formation.nucleus.seed dormancy process.carbohydrate metabolic process.Unknown.sister chromatid cohesion.epidermal cell differentiation.regionalization.translation.cytokinesis by cell plate formation.red, far-red light phototransduction.gravitropism.protein-containing complex.Cul4-RING E3 ubiquitin ligase complex.cytosol.Unknown.trichome morphogenesis.negative regulation of photomorphogenesis.embryonic pattern specification.actin nucleation.regulation of cell cycle process.proteasome-mediated ubiquitin-dependent protein catabolic process.protein glycosylation
C3	Zm00001eb272990	Zm00001eb392350	
C3	Zm00001eb262720	Zm00001eb174830	
C3	Zm00001eb118520	Zm00001eb381860	
C3	Zm00001eb204760	Zm00001eb307890	
C3	Zm00001eb385400	Zm00001eb280710.Zm00001eb204840	
C3	Zm00001eb108450		
C3	Zm00001eb143120	Zm00001eb280710	
C3	Zm00001eb363040	Known	cell wall biogenesis.chloroplast.nucleotide binding.monoatomic ion transport.reproductive process.developmental process.cellular component organization.membrane.gibberellic acid mediated signaling pathway.plasma membrane.gibberellin biosynthetic process
C3	Zm00001eb062590	Zm00001eb000320.Zm00001eb146400.Zm00001eb162930	developmental process.catalytic activity.chloroplast.plastid.primary metabolic process.metabolic process.biological_process.cellular process.cellular_component.cellular anatomical structure
C3	Zm00001eb162730	Zm00001eb280710	
C3	Zm00001eb329810	Zm00001eb326980	
C3	Zm00001eb071610	Zm00001eb204840	
C3	Zm00001eb138400	Known	small molecule metabolic process.peroxisome.Unknown.Unknown.macromolecule metabolic process.biological regulation.biosynthetic process.oxidoreductase activity.amine metabolic process.primary metabolic process
C3	Zm00001eb000320	Known	chloroplast.cell differentiation.cytosol.NADPH:quinone reductase activity.Unknown.Unknown.zinc ion binding.cellular response to oxidative stress.mRNA 3'-UTR AU-rich region binding.small molecule metabolic process.primary metabolic process.response to high light intensity
