Community	Unknown	Annotated	Functions
C5	Zm00001eb349270	Known	chloroplast organization.chloroplast nucleoid.ligase activity.nucleobase-containing compound metabolic process.response to stress.isomerase activity.regulation of DNA-templated transcription.Unknown.binding
C5	Zm00001eb353640	Known	response to chemical.quercetin 3-O-glucosyltransferase activity.intracellular membrane-bounded organelle.primary metabolic process.Unknown.quercetin 7-O-glucosyltransferase activity
C5	Zm00001eb004410	Zm00001eb234680.Zm00001eb254530.Zm00001eb416450.Zm00001eb197630.Zm00001eb300750	mitochondrion.ATP binding.adenyl ribonucleotide binding.adenyl nucleotide binding.purine ribonucleoside triphosphate binding.purine ribonucleotide binding.ribonucleotide binding.carbohydrate derivative binding.purine nucleotide binding.anion binding
C5	Zm00001eb264910	Zm00001eb354880.Zm00001eb130180.Zm00001eb117820.Zm00001eb213280.Zm00001eb315910	meristem initiation.specification of symmetry.determination of bilateral symmetry.pattern specification process.meristem maintenance.flower morphogenesis.sequence-specific DNA binding.xylem and phloem pattern formation.membrane-bounded organelle.intracellular membrane-bounded organelle
C5	Zm00001eb169290	Known	response to stimulus.dephosphorylation.chloroplast.FMN hydrolase activity.primary metabolic process.Unknown
C5	Zm00001eb101270	Known	oxaloacetate transmembrane transporter activity.sodium ion transport.response to nematode.sterol biosynthetic process.RNA methylation.cellulose metabolic process.plasma membrane.animal organ development.methyltransferase activity.response to fructose.Unknown.Unknown.L-glutamate transmembrane transporter activity.chloroplast inner membrane.amino acid transmembrane transport.ammonia assimilation cycle.response to salt stress.cell growth.water transport.oxaloacetate transport.alpha-ketoglutarate transport.anatomical structure morphogenesis.alcohol biosynthetic process.cell differentiation.Unknown.alpha-ketoglutarate transmembrane transporter activity.mitochondrion.signal transduction.malate transmembrane transport.chloroplast thylakoid.L-glutamate transmembrane transport.oxoglutarate:malate antiporter activity.plant-type cell wall biogenesis.membrane.nervous system development
C5	Zm00001eb290330	Known	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor.cell communication.intracellular transport.phosphatidylinositol binding.Unknown.response to stimulus.Unknown.cytosol.Golgi apparatus.vesicle-mediated transport.extrinsic component of membrane.multivesicular body membrane.seedling development.protein heterodimerization activity.protein maturation.late endosome to vacuole transport.protein transport.retromer complex.small molecule metabolic process
C5	Zm00001eb386680	Known	structural constituent of ribosome.pentose-phosphate shunt.large ribosomal subunit.chloroplast.NADPH regeneration.translation.glucose catabolic process.nucleic acid metabolic process.regulation of DNA-templated transcription.binding
C5	Zm00001eb106810	Known	chloroplast thylakoid membrane.pigment binding.response to blue light.Unknown.response to red light.plastoglobule.response to cytokinin.cysteine biosynthetic process.rRNA processing.photosystem I.photosystem II.response to high light intensity.metal ion binding.photosynthesis, light harvesting in photosystem I.regulation of proton transport.chlorophyll binding.chloroplast envelope.response to sucrose.membrane.response to far red light.Unknown
C5	Zm00001eb159620	Known	pollen germination.nucleic acid binding.regulation of translation.P-body.2-alkenal reductase [NAD(P)H] activity.nucleus.mRNA processing.regulation of cell differentiation.nucleotide binding.RNA splicing.membrane.regulation of RNA splicing
C5	Zm00001eb179090	Known	lipid metabolic process.G protein-coupled receptor signaling pathway.gene expression.multicellular organismal process.membrane.G protein-coupled receptor activity.Unknown
C5	Zm00001eb004790	Known	NADP binding.peroxisome.glutathione-disulfide reductase (NADPH) activity.amino acid metabolic process.plant ovule development.chloroplast organization.Unknown.flavin adenine dinucleotide binding.thioredoxin-disulfide reductase (NADPH) activity.protein targeting to mitochondrion.glutathione metabolic process.Unknown.toxin catabolic process.copper ion binding.response to oxygen radical.ATP binding.cell redox homeostasis.mitochondrion.chloroplast stroma.cellular oxidant detoxification
C5	Zm00001eb017080	Zm00001eb179310.Zm00001eb153940.Zm00001eb223100.Zm00001eb049170.Zm00001eb233000.Zm00001eb194690	organelle subcompartment.endosome.root hair cell development.animal organ development.cytoplasmic vesicle.intracellular vesicle.vesicle.membrane.primary metabolic process.trans-Golgi network
C5	Zm00001eb134470	Known	endoplasmic reticulum membrane.endoplasmic reticulum-Golgi intermediate compartment.Unknown.cellular process.COPII-coated ER to Golgi transport vesicle.endoplasmic reticulum to Golgi vesicle-mediated transport
C5	Zm00001eb388810	Known	chloroplast.DNA binding.mitochondrial DNA-directed RNA polymerase complex.cellular component organization.metabolic process.DNA-templated transcription.biological regulation.DNA-directed RNA polymerase activity
C5	Zm00001eb201740	Known	rRNA binding.regulation of cell communication.structural constituent of ribosome.chloroplast.ribosome.translation.cellular component organization.nervous system development
C5	Zm00001eb161410	Known	chlorophyll binding.chloroplast envelope.mitochondrion.chloroplast thylakoid membrane.photosystem II.photosystem I.response to red light.photosynthesis, light harvesting.metal ion binding.apoplast.response to blue light.membrane.response to far red light.plastoglobule.Unknown
C5	Zm00001eb285360	Known	response to water deprivation.response to abscisic acid.cold acclimation.cytosol.defense response.Unknown
C5	Zm00001eb425060	Zm00001eb425050.Zm00001eb056960	
C5	Zm00001eb112260	Known	photosystem II antenna complex.pigment binding.response to blue light.response to red light.plastoglobule.chloroplast stromal thylakoid.rRNA processing.photosystem I.response to high light intensity.metal ion binding.nonphotochemical quenching.photosynthesis, light harvesting in photosystem I.chlorophyll binding.regulation of proton transport.chloroplast envelope.membrane.response to sucrose.PSII associated light-harvesting complex II.cysteine biosynthetic process.response to far red light.Unknown
C5	Zm00001eb047750	Known	nucleic acid binding.multicellular organism development.transcription by RNA polymerase II.Unknown.regulation of DNA-templated transcription.zinc ion binding.intracellular anatomical structure
C5	Zm00001eb161390	Known	chlorophyll binding.chloroplast envelope.mitochondrion.chloroplast thylakoid membrane.photosystem II.photosystem I.response to red light.pigment binding.metal ion binding.apoplast.response to blue light.membrane.response to far red light.plastoglobule.photosynthesis, light harvesting in photosystem I.Unknown
C5	Zm00001eb337380	Zm00001eb167660.Zm00001eb238370.Zm00001eb129040.Zm00001eb089070.Zm00001eb203770.Zm00001eb072370.Zm00001eb260160	macromolecule metabolic process.iron-sulfur cluster binding.metal cluster binding.binding.primary metabolic process.metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component
C5	Zm00001eb419720	Known	benzoate metabolic process.salicylic acid glucosyltransferase (glucoside-forming) activity.intracellular membrane-bounded organelle.animal organ development.benzoic acid glucosyltransferase activity.amine metabolic process.cellular response to hydrogen peroxide.cellular response to abscisic acid stimulus.response to karrikin.response to cyclopentenone.salicylic acid glucosyltransferase (ester-forming) activity.indolebutyric acid metabolic process.UDP-glucose:4-aminobenzoate acylglucosyltransferase activity.carotenoid biosynthetic process.toxin catabolic process.nitrate transmembrane transport.para-aminobenzoic acid metabolic process.salicylic acid metabolic process.response to nitrate.indole-3-butyrate beta-glucosyltransferase activity.shoot system morphogenesis.cellular response to water deprivation.cellular hyperosmotic salinity response
C5	Zm00001eb169130	Known	positive regulation of DNA-templated transcription.pollen development.translation.nucleus.protein glycosylation.response to mechanical stimulus.RNA polymerase II transcription regulatory region sequence-specific DNA binding.protein dimerization activity.endoplasmic reticulum unfolded protein response.response to xenobiotic stimulus.nucleobase-containing compound metabolic process.calcium-mediated signaling.ER-nucleus signaling pathway.carbohydrate metabolic process.DNA-binding transcription factor activity
C5	Zm00001eb205840	Known	nucleolus.FK506 binding.macromolecule biosynthetic process.regulation of cellular process.endoplasmic reticulum membrane.protein folding.response to stress.peptidyl-prolyl cis-trans isomerase activity.cellular component biogenesis.nucleic acid metabolic process.Unknown.chloroplast thylakoid lumen.metabolic process.Unknown.chromosome organization
C5	Zm00001eb359610	Zm00001eb269720.Zm00001eb006830.Zm00001eb278510.Zm00001eb260940.Zm00001eb008730.Zm00001eb016830.Zm00001eb150810	biosynthetic process.RNA processing.lipid biosynthetic process.macromolecule metabolic process.small molecule biosynthetic process.RNA metabolic process.carbohydrate derivative metabolic process.lipid metabolic process.nucleic acid metabolic process.isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway
C6	Zm00001eb312880	Zm00001eb065340	outer membrane.chloroplast thylakoid membrane.plastid membrane.organelle outer membrane.organelle membrane.organelle envelope.chloroplast envelope.plastid thylakoid membrane.thylakoid membrane.photosynthetic membrane
C6	Zm00001eb365390	Known	regulation of vesicle fusion.regulation of nucleoside metabolic process.activation of GTPase activity.small GTPase binding.nucleus.GTPase activator activity.regulation of purine nucleotide catabolic process.endomembrane system.cellular process.intracellular protein transport.regulation of Rab protein signal transduction
C6	Zm00001eb065360	Known	peroxisome.nucleus.response to cyclopentenone.toxin catabolic process.primary metabolic process.glutathione transferase activity.response to toxic substance.glutathione metabolic process
C6	Zm00001eb214030	Known	response to chemical.integument development.chromatin binding.nucleus.regulation of DNA-templated transcription.cell wall.DNA-templated transcription.DNA-binding transcription factor activity.transcription cis-regulatory region binding
C6	Zm00001eb065340	Known	chloroplast envelope.mitochondrion.chloroplast thylakoid membrane.anatomical structure development.macromolecule metabolic process.primary metabolic process.cellular component organization.membrane.regulation of cellular process.Unknown
C6	Zm00001eb411190	Known	response to misfolded protein.toxin catabolic process.proteasome core complex assembly.glutathione transferase activity.response to toxic substance.proteasome-mediated ubiquitin-dependent protein catabolic process.cytosol.aromatic amino acid metabolic process.fatty acid beta-oxidation
C7	Zm00001eb316580	Known	nucleic acid binding.transmitting tissue development.tube development.pollen tube growth.transcription by RNA polymerase II.negative regulation of cellular process.nucleus.fruit replum development.anatomical structure formation involved in morphogenesis.regulation of DNA-templated transcription.zinc ion binding
C7	Zm00001eb145600	Known	response to chemical.Unknown.gibberellin 3-beta-dioxygenase activity.gibberellin biosynthetic process.gibberellin 20-oxidase activity.unidimensional cell growth.cytoplasm.secondary metabolic process.iron ion binding.membrane
C7	Zm00001eb249120	Known	response to chemical.anthocyanin-containing compound biosynthetic process.nucleus.response to stress.regulation of DNA-templated transcription.DNA-templated transcription.DNA-binding transcription factor activity.sequence-specific DNA binding
C9	Zm00001eb422730		
C9	Zm00001eb132480		
C9	Zm00001eb132290		
C9	Zm00001eb135430		
C9	Zm00001eb235660		
C9	Zm00001eb054600		
C9	Zm00001eb347930		
C9	Zm00001eb271920		
C9	Zm00001eb308490		
C9	Zm00001eb178090		
C9	Zm00001eb178080		
C9	Zm00001eb326690		
C9	Zm00001eb037790		
C9	Zm00001eb177420		
C9	Zm00001eb054610		
C9	Zm00001eb372880		
C9	Zm00001eb395160		
C9	Zm00001eb154980		
C10	Zm00001eb440780		
C10	Zm00001eb434870		
C10	Zm00001eb439940		
C10	Zm00001eb439960		
C10	Zm00001eb435100		
C10	Zm00001eb039190		
C10	Zm00001eb435640		
C16	Zm00001eb112690	Known	pollen germination.extracellular region.UDP phosphatase activity.D-xylose metabolic process.GDP phosphatase activity.endosome.calmodulin binding.trans-Golgi network.membrane.protein metabolic process.Golgi membrane
C16	Zm00001eb159450	Zm00001eb357050.Zm00001eb192560.Zm00001eb067980.Zm00001eb006680.Zm00001eb031310.Zm00001eb362250	binding.cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function
C16	Zm00001eb099130	Zm00001eb074570.Zm00001eb041710.Zm00001eb007950.Zm00001eb325630.Zm00001eb027960	nucleus.biosynthetic process.intracellular membrane-bounded organelle.membrane-bounded organelle.nucleic acid binding.intracellular organelle.organelle.macromolecule biosynthetic process.binding.primary metabolic process
C16	Zm00001eb134700	Known	regulation of proton transport.proton transmembrane transport.chloroplast thylakoid membrane.chloroplast membrane.potassium ion transport.potassium:proton antiporter activity.nucleomorph.plasma membrane.positive regulation of photosynthesis.protein autophosphorylation.photosynthetic acclimation.membrane
C16	Zm00001eb270950	Zm00001eb131900.Zm00001eb146690.Zm00001eb420640.Zm00001eb013520.Zm00001eb288700	quaternary ammonium group binding.thiamine pyrophosphate binding.sulfur compound binding.binding
C16	Zm00001eb094160	Known	chloroplast membrane.primary metabolic process.xenobiotic transmembrane transporter activity.plasma membrane.antiporter activity.response to stress.Unknown.xenobiotic transmembrane transport.membrane.Unknown
C16	Zm00001eb344430	Zm00001eb296680.Zm00001eb379570.Zm00001eb260410.Zm00001eb219680.Zm00001eb320130.Zm00001eb118880.Zm00001eb087690.Zm00001eb371820	biological_process.cellular anatomical structure.cellular_component.response to stress.response to stimulus.cellular process.membrane.molecular_function
C16	Zm00001eb301430	Known	response to stimulus.transmembrane transport.ATP hydrolysis activity.mitochondrial outer membrane.purine ribonucleoside catabolic process.Unknown.ATP metabolic process.purine ribonucleoside triphosphate catabolic process.methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione.ATP binding.purine ribonucleotide catabolic process.transport
C16	Zm00001eb170440	Known	brassinosteroid metabolic process.quercetin 3-O-glucosyltransferase activity.intracellular membrane-bounded organelle.membrane.cis-zeatin O-beta-D-glucosyltransferase activity.phenylpropanoid biosynthetic process.response to toxic substance.flavonol biosynthetic process.response to UV-B.quercetin 4'-O-glucosyltransferase activity.alcohol metabolic process.amino acid transport.response to stress.trans-zeatin O-beta-D-glucosyltransferase activity.Unknown.quercetin 7-O-glucosyltransferase activity
C16	Zm00001eb355340	Zm00001eb087570.Zm00001eb362480.Zm00001eb385020.Zm00001eb127870.Zm00001eb116580.Zm00001eb230440.Zm00001eb087750.Zm00001eb225060.Zm00001eb230410	monoterpene metabolic process.monoterpene biosynthetic process.ion binding.small molecule binding.binding.myrcene synthase activity.(R)-limonene synthase activity.primary metabolic process.sesquiterpene synthase activity.metabolic process
C16	Zm00001eb352210	Known	response to stimulus.chromatin binding.DNA binding.nucleus.regulation of DNA-templated transcription.DNA-templated transcription
C16	Zm00001eb264380	Known	response to jasmonic acid.DNA binding.abscisic acid-activated signaling pathway.Unknown.primary shoot apical meristem specification.DNA-templated transcription.regulation of timing of animal organ formation.ethylene-activated signaling pathway.formation of animal organ boundary.response to water deprivation.hyperosmotic salinity response.nucleus.secondary shoot formation.leaf morphogenesis.leaf senescence.response to carbohydrate.response to auxin.regulation of DNA-templated transcription.response to superoxide
C16	Zm00001eb011080	Known	nucleolus.ketone metabolic process.phosphoenolpyruvate carboxykinase (ATP) activity.Unknown.membrane.cellular response to phosphate starvation.cytosol.alcohol metabolic process.defense response to fungus.Unknown.ATP binding.phosphorylation.response to cadmium ion.gluconeogenesis.monocarboxylic acid metabolic process
C16	Zm00001eb420310	Zm00001eb420300.Zm00001eb203920.Zm00001eb177190.Zm00001eb152670.Zm00001eb289390.Zm00001eb073120	
C16	Zm00001eb186940	Zm00001eb177190.Zm00001eb209270.Zm00001eb348770.Zm00001eb065890.Zm00001eb390970.Zm00001eb356480.Zm00001eb314050.Zm00001eb294110.Zm00001eb289390	biological regulation.ion binding.small molecule binding.binding.regulation of biological process.microtubule nucleation.cellular process.biological_process.cellular anatomical structure.cellular_component
C16	Zm00001eb128860	Zm00001eb203920.Zm00001eb251700.Zm00001eb270090.Zm00001eb364640.Zm00001eb085820.Zm00001eb304130.Zm00001eb305670	metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component
C16	Zm00001eb386480	Known	RNA processing.response to oxidative stress.hydrolase activity, hydrolyzing O-glycosyl compounds.transport.transferase activity.chloroplast.membrane.biological regulation
C16	Zm00001eb176670	Zm00001eb065750.Zm00001eb073120.Zm00001eb067210.Zm00001eb184310.Zm00001eb396460.Zm00001eb065890	binding.cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function
C16	Zm00001eb249030	Zm00001eb303860.Zm00001eb104320.Zm00001eb295460	
C16	Zm00001eb344850	Zm00001eb099530.Zm00001eb427640.Zm00001eb267090.Zm00001eb287070.Zm00001eb085820.Zm00001eb420640.Zm00001eb125880	catalytic activity.metabolic process.protein metabolic process.cellular process.biological_process.cellular component organization or biogenesis.cellular anatomical structure.cellular_component.intracellular organelle.organelle
C16	Zm00001eb306850	Zm00001eb349250.Zm00001eb427640.Zm00001eb172120.Zm00001eb303010	
C16	Zm00001eb177300	Known	macromolecule catabolic process.DNA binding.cellular response to stimulus.nucleotide-excision repair factor 4 complex.cytoplasm.defense response.membrane.protein metabolic process.multicellular organismal process.Cul3-RING ubiquitin ligase complex
C16	Zm00001eb019830	Zm00001eb273230.Zm00001eb227320.Zm00001eb063160	
C16	Zm00001eb031070	Zm00001eb343620.Zm00001eb087570.Zm00001eb180080.Zm00001eb214780.Zm00001eb116580.Zm00001eb385020	lipid biosynthetic process.response to insect.lipid metabolic process.primary metabolic process.metabolic process.biosynthetic process.cellular process.biological_process.cellular anatomical structure.cellular_component
C16	Zm00001eb034120	Zm00001eb185070.Zm00001eb289500.Zm00001eb240210.Zm00001eb095770.Zm00001eb110450.Zm00001eb434320.Zm00001eb408690	primary metabolic process.metabolic process.cellular process.biological_process.phosphate-containing compound metabolic process.phosphorus metabolic process.cellular_component.molecular_function.phosphorylation.response to stimulus
C16	Zm00001eb118070	Zm00001eb353820.Zm00001eb240740.Zm00001eb298440	
C16	Zm00001eb247120	Known	nucleus.plasmodesma.primary metabolic process.catabolic process.cellular component organization.localization.Unknown.membrane.carbohydrate binding.kinase activity.phosphorylation
C16	Zm00001eb362800	Known	regulation of transcription by RNA polymerase II.response to water deprivation.multicellular organism development.Unknown.RNA polymerase II transcription regulator complex.RNA polymerase II transcription regulatory region sequence-specific DNA binding.protein dimerization activity.cellular response to iron ion starvation.DNA-templated transcription.DNA-binding transcription factor activity
C16	Zm00001eb049950	Known	photoreceptor activity.chromatin binding.ligase activity.signal transduction.nucleus.chromatin.small GTPase binding.protein homodimerization activity.multicellular organismal process.entrainment of circadian clock.response to UV-B.regulation of catalytic activity.cytosol.glucose catabolic process.membrane
C16	Zm00001eb085230	Zm00001eb146130.Zm00001eb107670.Zm00001eb121270.Zm00001eb077770.Zm00001eb367960.Zm00001eb299510	plant-type cell wall organization.plant-type cell wall organization or biogenesis.binding.cell wall organization.cell growth.external encapsulating structure organization.regulation of cell size.developmental process.growth.cell wall organization or biogenesis
C16	Zm00001eb291920	Zm00001eb228290.Zm00001eb194220.Zm00001eb373490	
C16	Zm00001eb048930	Known	potassium ion transmembrane transport.developmental process.potassium:sodium symporter activity.metabolic process.membrane
C16	Zm00001eb353390	Zm00001eb353440.Zm00001eb190840.Zm00001eb348810.Zm00001eb202220.Zm00001eb063040.Zm00001eb318030	membrane.cell cycle process.catalytic activity, acting on a protein.cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function.regulation of cellular process.floral organ formation
C16	Zm00001eb363220	Known	xylem development.secretion by cell.cell wall macromolecule metabolic process.flavin adenine dinucleotide binding.cytoplasmic vesicle.meristem development.extracellular space.animal organ development.UDP-N-acetylmuramate dehydrogenase activity.electron transport chain.cytokinin dehydrogenase activity.membrane.establishment of localization in cell.cytokinin catabolic process.vacuole
C16	Zm00001eb004340	Zm00001eb054390.Zm00001eb064340	
C16	Zm00001eb094370	Known	response to stimulus.membrane.nucleus.signaling.protein phosphorylation.protein serine/threonine kinase activity.regulation of endocytosis.post-translational protein modification.cytoplasm.ATP binding.metabolic process
C16	Zm00001eb286720	Zm00001eb006680.Zm00001eb228320.Zm00001eb200540.Zm00001eb042450.Zm00001eb401480	protein dimerization activity
C16	Zm00001eb295640	Known	epidermal cell differentiation.plasma membrane.animal organ development.anatomical structure formation involved in morphogenesis.vernalization response.GTPase regulator activity.embryo development ending in seed dormancy.pollen tube.dynein complex.cytoplasm.phosphorylation.regulation of metabolic process.tube development.nucleus.positive regulation of GTPase activity.membrane fusion.root hair cell development.plant-type cell wall modification.pollen tube growth.guanyl-nucleotide exchange factor activity
C16	Zm00001eb085820	Known	Golgi organization.regulation of jasmonic acid mediated signaling pathway.Unknown.phosphatidylglycerol biosynthetic process.regulation of salicylic acid mediated signaling pathway.defense response to virus.stearoyl-CoA 9-desaturase activity.defense response to bacterium.isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway.aromatic amino acid metabolic process.unsaturated fatty acid biosynthetic process.positive regulation of cellular process.Unknown.amino acid biosynthetic process.Unknown.RNA metabolic process.transition metal ion binding.sulfur compound biosynthetic process.chlorophyll biosynthetic process.secondary metabolic process.response to salt stress.Unknown.calcium ion transport.carotenoid biosynthetic process.gene expression.vitamin metabolic process.sulfur amino acid metabolic process.regulation of biosynthetic process.glycine catabolic process.defense response to insect.lipoate metabolic process.chloroplast thylakoid.jasmonic acid biosynthetic process.chloroplast stroma.protein metabolic process.nucleotide metabolic process.stearoyl-[ACP] desaturase activity
C16	Zm00001eb102430	Zm00001eb226710.Zm00001eb319530.Zm00001eb425740.Zm00001eb045630	
C16	Zm00001eb188220	Zm00001eb238020.Zm00001eb353440.Zm00001eb403310.Zm00001eb209270.Zm00001eb390970.Zm00001eb052940.Zm00001eb314050	cellular process.biological_process.cellular anatomical structure.cellular_component.membrane.microtubule nucleation
C16	Zm00001eb161620	Zm00001eb141030.Zm00001eb069410.Zm00001eb220390.Zm00001eb087750.Zm00001eb395660.Zm00001eb291930	binding.primary metabolic process.metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function.response to stimulus.anatomical structure development
C16	Zm00001eb282440	Zm00001eb389930.Zm00001eb118870.Zm00001eb379570.Zm00001eb274190.Zm00001eb373700.Zm00001eb260410	plastid membrane.metabolic process.organelle membrane.thylakoid membrane.photosynthetic membrane.plastid thylakoid membrane.chloroplast thylakoid membrane.cellular anatomical structure.cellular_component.small molecule binding
C16	Zm00001eb377160	Known	response to chemical.macromolecule metabolic process.primary metabolic process.response to stress.regulation of DNA-templated transcription.Unknown.DNA-binding transcription factor activity.sequence-specific DNA binding
C16	Zm00001eb314090	Known	response to abscisic acid.high-affinity copper ion transmembrane transporter activity.plasmodesma.Golgi apparatus.vacuolar membrane.cellular process.Unknown.membrane.biological regulation.late endosome.copper ion transmembrane transport
C16	Zm00001eb206300	Known	meristem initiation.regulation of meristem growth.animal organ development.protein phosphatase regulator activity.anatomical structure formation involved in morphogenesis.post-translational protein modification.regulation of cellular process.polarity specification of adaxial/abaxial axis.determination of bilateral symmetry.phosphorus metabolic process.cell cycle.cytosol.gene expression.nucleus.mitochondrion.regulation of multicellular organismal development.calcium ion binding.response to red or far red light.membrane
C16	Zm00001eb003030	Zm00001eb327210.Zm00001eb039610.Zm00001eb320750.Zm00001eb338880.Zm00001eb194220.Zm00001eb162530	macromolecule metabolic process.regulation of biological process.biological regulation.response to stress.primary metabolic process.metabolic process.cellular process.biological_process.RNA metabolic process.cellular anatomical structure
C16	Zm00001eb264730	Known	response to jasmonic acid.chloroplast envelope.mRNA splicing, via spliceosome.U4/U6 x U5 tri-snRNP complex.U6 snRNA binding.jasmonic acid metabolic process.peroxisomal membrane.U4 snRNA binding.response to stress.membrane.biological regulation.mitochondrial inner membrane
C16	Zm00001eb081590	Known	sinapoylglucose-choline O-sinapoyltransferase activity.response to stimulus.extracellular region.serine-type carboxypeptidase activity.sinapoylglucose-malate O-sinapoyltransferase activity.phenylpropanoid metabolic process.proteolysis.plant-type cell wall.membrane
C16	Zm00001eb353440	Known	D-glucose transmembrane transport.primary metabolic process.glycosyltransferase activity.cellular process.membrane
C16	Zm00001eb010000	Zm00001eb127000.Zm00001eb119050.Zm00001eb240740.Zm00001eb406080.Zm00001eb227610	
C16	Zm00001eb355590	Zm00001eb309950.Zm00001eb050290.Zm00001eb296080.Zm00001eb304130.Zm00001eb098230.Zm00001eb070120	cellular component organization.cellular component organization or biogenesis.binding.small GTPase-mediated signal transduction.cellular process.biological_process.establishment of localization in cell.cellular anatomical structure.cellular_component.intracellular anatomical structure
C16	Zm00001eb122020	Known	mitochondrion.chloroplast.histidyl-tRNA aminoacylation.histidine-tRNA ligase activity.ATP binding
C16	Zm00001eb120180	Zm00001eb305670.Zm00001eb185070.Zm00001eb293480.Zm00001eb203920.Zm00001eb422600.Zm00001eb330680	metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component
C16	Zm00001eb170510	Known	hexosyltransferase activity.intracellular membrane-bounded organelle.primary metabolic process.response to stress.UDP-glycosyltransferase activity.biological regulation.Unknown
C16	Zm00001eb240210	Known	histone deacetylase complex.Unknown.cellular response to endogenous stimulus.signal transduction.response to hormone.histone deacetylase activity.DNA-templated transcription
C16	Zm00001eb202830	Known	ketone metabolic process.chloroplast.lipid A biosynthetic process.acyl binding.amino acid binding.cytosol.phosphopantetheine binding.acyl carrier activity.transporter activity.fatty acid biosynthetic process
C16	Zm00001eb194300	Zm00001eb324480.Zm00001eb209270.Zm00001eb195600.Zm00001eb390970.Zm00001eb396460.Zm00001eb348770.Zm00001eb289360	regulation of cellular process.transferase activity.regulation of biological process.catalytic activity.biological regulation.binding.ion binding.small molecule binding.plasma membrane.metabolic process
C16	Zm00001eb257910	Known	amine biosynthetic process.2-oxoglutarate metabolic process.ethylene biosynthetic process.response to cold.pyridoxal phosphate binding.glutamate metabolic process.small molecule biosynthetic process.amine metabolic process.aspartate metabolic process.membrane.L-phenylalanine-2-oxoglutarate transaminase activity.stromule.apoplast.response to cadmium ion.ketone metabolic process.chloroplast envelope.mitochondrial matrix.L-aspartate:2-oxoglutarate aminotransferase activity.chloroplast stroma
C16	Zm00001eb282250	Known	organic acid metabolic process.dephosphorylation.fructose-2,6-bisphosphate 2-phosphatase activity.plasma membrane.multicellular organismal process.carbohydrate phosphorylation.regulation of cellular process.response to stimulus.fructose 2,6-bisphosphate metabolic process.cytosol.macromolecule metabolic process.signaling.monosaccharide catabolic process.fructose metabolic process.ATP binding.6-phosphofructo-2-kinase activity.glucose metabolic process.starch binding.alcohol metabolic process
C16	Zm00001eb245550	Zm00001eb291930.Zm00001eb264250.Zm00001eb346870.Zm00001eb260240.Zm00001eb395660.Zm00001eb130570.Zm00001eb009250	primary metabolic process.metabolic process.cellular process.biological_process.intracellular membrane-bounded organelle.membrane-bounded organelle.intracellular organelle.organelle.cytoplasm
C16	Zm00001eb302350	Known	regulation of biological process.transport.transferase activity.multicellular organismal process.membrane.vacuole.Unknown
C16	Zm00001eb124430	Known	gene silencing by siRNA-directed DNA methylation.Unknown.vegetative phase change.RNAi-mediated antiviral immune response.ribonuclease P activity.heterochromatin formation.gravitropism.plasmodesma.methionine biosynthetic process.response to cadmium ion.nucleolar ribonuclease P complex.RNA splicing, via endonucleolytic cleavage and ligation.amine biosynthetic process.short-chain fatty acid biosynthetic process
C16	Zm00001eb157370	Known	plant-type cell wall organization.Unknown.extracellular region.plasmodesma.peroxidase activity.metal ion binding.cytoplasm.hydrogen peroxide catabolic process.plant-type cell wall.cellular response to hydrogen peroxide.response to salt stress.heme binding.cellular oxidant detoxification
C16	Zm00001eb038780	Zm00001eb227800.Zm00001eb250230.Zm00001eb272500.Zm00001eb227740	gynoecium development.protein dimerization activity.floral whorl development.nucleobase-containing compound metabolic process.gibberellin mediated signaling pathway.auxin-activated signaling pathway.shoot system morphogenesis.gibberellic acid mediated signaling pathway.flower morphogenesis.protein heterodimerization activity
C16	Zm00001eb291930	Known	leaf development.Unknown.response to chitin.asymmetric cell division.nucleus.photomorphogenesis.response to carbohydrate.animal organ development.radial pattern formation.cell cycle.cytoplasm.regulation of DNA-templated transcription.metabolic process.DNA-templated transcription.DNA-binding transcription factor activity.sequence-specific DNA binding
C16	Zm00001eb321780	Zm00001eb188280.Zm00001eb293260.Zm00001eb162530.Zm00001eb327210.Zm00001eb338880	
C16	Zm00001eb333130	Known	embryo development ending in seed dormancy.mitochondrion.vegetative to reproductive phase transition of meristem.Unknown.macromolecule metabolic process.thylakoid membrane organization.enzyme activator activity.iron-sulfur cluster assembly.positive regulation of catalytic activity.methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione.chloroplast stroma.plant ovule development.aromatic amino acid family biosynthetic process.binding
C16	Zm00001eb364230	Known	protein-containing complex.Unknown.unfolded protein binding.intracellular membraneless organelle.organelle membrane.intracellular membrane-bounded organelle.protein folding.heat shock protein binding.cellular process.endomembrane system.hydrolase activity.metabolic process.response to stress.protein metabolic process.biological regulation
