Community	Unknown	Annotated	Functions
C5	Zm00001eb246160	Zm00001eb334790.Zm00001eb321700.Zm00001eb150810.Zm00001eb115290.Zm00001eb144250.Zm00001eb190360.Zm00001eb008730	plastid organization.organelle organization.chloroplast organization.cellular component assembly.embryo development.macromolecule metabolic process.RNA metabolic process.cellular component organization.cellular component organization or biogenesis.nucleic acid metabolic process
C5	Zm00001eb228020	Zm00001eb352880.Zm00001eb255120.Zm00001eb246820.Zm00001eb123430.Zm00001eb117670	photosystem II assembly.protein-containing complex assembly.protein-containing complex organization.regulation of proton transport.regulation of monoatomic cation transmembrane transport.regulation of transmembrane transport.regulation of monoatomic ion transmembrane transport.cellular component assembly.regulation of monoatomic ion transport.regulation of transport
C5	Zm00001eb045280	Known	tube development.sexual reproduction.anatomical structure formation involved in morphogenesis.cytosol.perinuclear region of cytoplasm.retrograde transport, endosome to Golgi.Golgi membrane.pollen tube growth.endocytic recycling.GARP complex.membrane.small GTPase binding.syntaxin binding.intracellular protein transport.endosome membrane.EARP complex.Golgi to vacuole transport
C5	Zm00001eb273200	Zm00001eb204010.Zm00001eb016170.Zm00001eb254530.Zm00001eb284320.Zm00001eb153240.Zm00001eb291360.Zm00001eb017180	chloroplast stroma.plastid stroma.primary metabolic process.metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.plastid envelope.chloroplast envelope
C5	Zm00001eb017080	Zm00001eb179310.Zm00001eb153940.Zm00001eb223100.Zm00001eb049170.Zm00001eb233000.Zm00001eb194690	organelle subcompartment.endosome.root hair cell development.animal organ development.intracellular vesicle.cytoplasmic vesicle.vesicle.membrane.primary metabolic process.trans-Golgi network
C5	Zm00001eb435160		
C5	Zm00001eb413030	Known	positive regulation of transcription by RNA polymerase II.nucleus.protein dimerization activity.transcription by RNA polymerase II
C5	Zm00001eb119950	Known	chromosome organization.cell differentiation.multicellular organism development.nucleobase-containing compound metabolic process.Unknown.protein metabolic process.membrane.regulation of macromolecule metabolic process.receptor serine/threonine kinase binding.response to stress.extracellular region
C5	Zm00001eb217480	Known	animal organ development.regulation of DNA-templated transcription.nucleus.gene expression.Unknown.Unknown.Unknown.oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor.reproductive process.sequence-specific DNA binding
C5	Zm00001eb071440	Zm00001eb186980.Zm00001eb251880.Zm00001eb287380.Zm00001eb001830.Zm00001eb246440.Zm00001eb088080	etioplast.primary metabolic process.metabolic process.cellular process.biological_process.chloroplast.plastid.cellular anatomical structure.cellular_component.molecular_function
C5	Zm00001eb003080	Known	transmembrane transport.regulation of cellular process.gene expression.plasma membrane.response to stress.anatomical structure morphogenesis.respiratory electron transport chain.protein metabolic process.chloroplast.membrane.Unknown.macromolecule modification.translation initiation factor activity
C5	Zm00001eb369280	Known	regulation of DNA-templated transcription.nucleus.protein dimerization activity.calcium-dependent protein serine/threonine kinase activity.cytoplasm.response to xenobiotic stimulus.intracellular signal transduction.protein autophosphorylation.DNA-binding transcription factor activity.abscisic acid-activated signaling pathway.calmodulin binding.peptidyl-serine phosphorylation.DNA-templated transcription.salicylic acid mediated signaling pathway.Unknown.systemic acquired resistance.calcium/calmodulin-dependent protein kinase activity.sequence-specific DNA binding
C5	Zm00001eb312250	Known	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen.electron transfer activity.heme binding.ketone metabolic process.lipid metabolic process.response to stimulus.iron ion binding.endoplasmic reticulum.monooxygenase activity.membrane.Unknown.plasmodesma.trans-zeatin biosynthetic process
C5	Zm00001eb377150	Known	nucleic acid metabolic process.hydrolase activity, hydrolyzing N-glycosyl compounds.iron-sulfur cluster binding.positive regulation of catalytic activity.developmental process.maltose metabolic process.phosphotransferase activity, phosphate group as acceptor.starch biosynthetic process.phosphorylation.nucleobase-containing compound kinase activity.chloroplast.structural molecule activity.photosystem II assembly.response to stress.iron-sulfur cluster assembly
C5	Zm00001eb299600	Zm00001eb099410.Zm00001eb424110.Zm00001eb061720	protein-containing complex assembly.protein-containing complex organization.chloroplast thylakoid membrane.plastid thylakoid membrane.thylakoid membrane.photosynthetic membrane.outer membrane.organelle outer membrane.cellular component assembly.signaling
C5	Zm00001eb114370	Known	proteolysis.serine-type endopeptidase activity.regulation of metabolic process.response to stimulus.Unknown.metabolic process.identical protein binding.Unknown.cell wall.negative regulation of catalytic activity.membrane.extracellular region
C5	Zm00001eb150750	Zm00001eb066950.Zm00001eb386410.Zm00001eb397630.Zm00001eb119400	calcium-mediated signaling.anatomical structure development.animal organ development.cell wall macromolecule metabolic process.root development.response to wounding.developmental process.abscisic acid-activated signaling pathway.ion binding.small molecule binding
C5	Zm00001eb005860	Known	hydrolase activity.response to stimulus.Unknown.primary metabolic process.membrane
C5	Zm00001eb052690	Known	animal organ development.stomatal complex morphogenesis.positive regulation of DNA-templated transcription.localization.aromatic amino acid family biosynthetic process.anatomical structure formation involved in morphogenesis.post-embryonic animal morphogenesis.plastid transcription.RNA binding.chloroplast.DNA-templated transcription termination.plastid organization.mitochondrion.iron-sulfur cluster assembly
C5	Zm00001eb258280	Known	protein kinase activity.protein phosphorylation.plasma membrane.membrane.Unknown.small molecule metabolic process.ATP binding.transporter activity
C5	Zm00001eb282990	Zm00001eb179310.Zm00001eb256920.Zm00001eb433950.Zm00001eb291250.Zm00001eb231570	response to stress
C5	Zm00001eb043460	Zm00001eb012590.Zm00001eb422860.Zm00001eb223100.Zm00001eb331540	
C5	Zm00001eb380200	Known	monoatomic anion channel activity.purine nucleobase transport.endoplasmic reticulum membrane.malate transmembrane transport.maltose metabolic process.starch biosynthetic process.membrane.plant-type vacuole membrane.malate transmembrane transporter activity
C5	Zm00001eb311910	Known	carbohydrate:proton symporter activity.hexose transmembrane transport.plasma membrane.Unknown.chloroplast inner membrane.membrane.D-glucose import.cellular process
C5	Zm00001eb279820	Zm00001eb202620.Zm00001eb171230.Zm00001eb140530	
C5	Zm00001eb228330	Zm00001eb325410.Zm00001eb295610.Zm00001eb299990.Zm00001eb061730.Zm00001eb156080	membrane protein complex.chloroplast thylakoid membrane.plastid thylakoid membrane.thylakoid membrane.photosynthetic membrane.outer membrane.organelle outer membrane.plastoglobule.plastid membrane.tetrapyrrole binding
C5	Zm00001eb234680	Known	protein import into chloroplast stroma.iron ion transmembrane transport.cell differentiation.iron ion transmembrane transporter activity.multicellular organism development.negative regulation of RNA metabolic process.Unknown.organelle organization.protein homodimerization activity.copper ion transmembrane transport.chloroplast inner membrane.DNA-templated transcription.membrane.copper ion transmembrane transporter activity.Unknown.regulation of transcription by RNA polymerase II
C5	Zm00001eb036860	Zm00001eb343790.Zm00001eb390710.Zm00001eb164310.Zm00001eb127770.Zm00001eb208800.Zm00001eb101560	
C5	Zm00001eb269960	Known	anaphase-promoting complex.metal ion transport.monoatomic ion homeostasis.plasma membrane.protein ubiquitination.membrane.regulation of biological process.zinc ion binding
C5	Zm00001eb357740	Known	plastoglobule.chloroplast thylakoid membrane.apoplast.response to red light.Unknown.chlorophyll binding.photosynthesis, light harvesting in photosystem I.response to far red light.pigment binding.response to blue light.metal ion binding.chloroplast envelope.membrane.photosystem I.mitochondrion.photosystem II
C5	Zm00001eb337380	Zm00001eb167660.Zm00001eb238370.Zm00001eb129040.Zm00001eb089070.Zm00001eb203770.Zm00001eb072370.Zm00001eb260160	macromolecule metabolic process.metal cluster binding.iron-sulfur cluster binding.binding.primary metabolic process.metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component
C5	Zm00001eb208800	Known	proteolysis.serine-type endopeptidase activity.transferase activity.cellular oxidant detoxification.viral envelope.membrane.mitochondrion.peroxidase activity
C5	Zm00001eb165810	Zm00001eb260790.Zm00001eb156080	
C5	Zm00001eb158480	Zm00001eb433610.Zm00001eb244840.Zm00001eb371980	
C5	Zm00001eb173070	Zm00001eb218710.Zm00001eb044700.Zm00001eb422860.Zm00001eb400160.Zm00001eb104690.Zm00001eb397720	telomere organization.telomere maintenance
C5	Zm00001eb233850	Zm00001eb001830.Zm00001eb020350.Zm00001eb296400	
C5	Zm00001eb207130	Zm00001eb346800.Zm00001eb251520.Zm00001eb106430.Zm00001eb280560.Zm00001eb336580.Zm00001eb168100.Zm00001eb179680	chloroplast thylakoid membrane.plastid thylakoid membrane.thylakoid membrane.photosynthetic membrane.outer membrane.organelle outer membrane.plastid membrane.membrane protein complex.bounding membrane of organelle.organelle membrane
C5	Zm00001eb132210		
C5	Zm00001eb159720	Known	response to cadmium ion.phosphoglucomutase activity.chloroplast envelope.detection of gravity.response to cold.starch biosynthetic process.plasma membrane.chloroplast stroma.Unknown.magnesium ion binding.nucleus.stromule.galactose catabolic process.biological regulation.gametophyte development.apoplast.glycoside biosynthetic process.trehalose biosynthetic process.glucose metabolic process
C5	Zm00001eb302200	Known	electron transfer activity.(R)-2-hydroxyglutarate dehydrogenase activity.2-hydroxyglutarate dehydrogenase activity.FAD binding.respiratory electron transport chain.D-lactate dehydrogenase (cytochrome) activity.filamentous growth.mitochondrial matrix.primary metabolic process.UDP-N-acetylmuramate dehydrogenase activity.Unknown.Unknown.actin binding.photorespiration
C5	Zm00001eb356590	Zm00001eb356570.Zm00001eb424440.Zm00001eb424430.Zm00001eb416160	Group I intron splicing.RNA splicing, via transesterification reactions with guanosine as nucleophile.Group II intron splicing.RNA splicing, via transesterification reactions.RNA splicing, via transesterification reactions with bulged adenosine as nucleophile
C5	Zm00001eb041310	Zm00001eb294600.Zm00001eb364690.Zm00001eb389520.Zm00001eb082500.Zm00001eb101280.Zm00001eb074090	biological regulation
C5	Zm00001eb262750	Known	regulation of DNA-templated transcription.nucleus.phosphorelay signal transduction system.polar nucleus fusion.cytoplasm.response to chitin.ligase activity.response to carbohydrate.Unknown.primary metabolic process.membrane.zinc ion transmembrane transporter activity.zinc ion transmembrane transport
C5	Zm00001eb047320	Zm00001eb199150.Zm00001eb388810.Zm00001eb319330.Zm00001eb310960.Zm00001eb117220	
C5	Zm00001eb178680	Zm00001eb222370.Zm00001eb390710.Zm00001eb008980.Zm00001eb101560.Zm00001eb271080	
C5	Zm00001eb031870	Known	proteolysis.serine-type endopeptidase activity.nucleus.chloroplast thylakoid membrane.mRNA modification.metabolic process.photosystem II repair.chloroplast thylakoid lumen
C5	Zm00001eb057200	Zm00001eb244780.Zm00001eb191230.Zm00001eb127010.Zm00001eb000480.Zm00001eb425830.Zm00001eb084510.Zm00001eb231230	protein myristoylation.N-terminal protein myristoylation.N-terminal protein lipidation.N-terminal protein amino acid modification.protein lipidation.protein acylation.hydrolase activity, acting on ester bonds.catalytic activity.hydrolase activity.biogenic amine biosynthetic process
C5	Zm00001eb315060	Known	regulation of cellular process.catabolic process.anatomical structure formation involved in morphogenesis.cytosol.COPII vesicle coat.Unknown.primary metabolic process.carboxylic ester hydrolase activity.response to chemical.epidermal cell differentiation.animal organ development.root hair cell differentiation
C5	Zm00001eb346330	Zm00001eb356570.Zm00001eb042860	
C5	Zm00001eb135780	Zm00001eb134470.Zm00001eb192690.Zm00001eb393840	
C5	Zm00001eb194550	Known	positive regulation of catalytic activity.maltose metabolic process.response to hypoxia.starch biosynthetic process.alpha-1,4-glucan glucosyltransferase (ADP-glucose donor) activity.amyloplast.chloroplast stroma.galactolipid biosynthetic process.myo-inositol hexakisphosphate biosynthetic process.alpha-1,4-glucan glucosyltransferase (UDP-glucose donor) activity.amylopectin biosynthetic process.cell wall organization or biogenesis
C5	Zm00001eb083210	Known	ATP hydrolysis activity.plastoquinone biosynthetic process.chloroplast stroma.membrane.structural molecule activity.ATP binding.response to stress
C5	Zm00001eb167660	Known	proteolysis.guanosine-containing compound catabolic process.response to oxidative stress.endocytosis.response to abiotic stimulus.purine ribonucleoside triphosphate catabolic process.GTPase activity.cellular oxidant detoxification.hydrogen peroxide catabolic process.GTP binding.purine ribonucleotide catabolic process.ribosome binding.chloroplast.GTP metabolic process.Unknown
C5	Zm00001eb086930	Zm00001eb115990.Zm00001eb426530.Zm00001eb346800	
C5	Zm00001eb370620	Known	RNA modification.endonuclease activity.intracellular membrane-bounded organelle.cell cycle process.RNA binding.Unknown.membrane.regulation of biological process.RNA processing
C5	Zm00001eb087020	Known	regulation of nitrogen utilization.nucleus.mRNA modification.tRNA dihydrouridine synthase activity.phragmoplast.tRNA dihydrouridine synthesis.methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione.cytosol.flavin adenine dinucleotide binding.chloroplast.Unknown.membrane
C5	Zm00001eb253120	Zm00001eb341840.Zm00001eb056960.Zm00001eb104690	
C5	Zm00001eb294600	Known	tube development.regulation of cellular process.negative regulation of protein transport.signaling.anatomical structure formation involved in morphogenesis.plasma membrane.carbohydrate transport.pollen tube growth.membrane.cell cortex.maintenance of protein location in cell cortex.phospholipid binding.plant-type cell wall modification.metal ion binding
C5	Zm00001eb389520	Known	Unknown.NAD binding.L-serine biosynthetic process.nucleobase-containing compound metabolic process.chloroplast stroma.Unknown.membrane.megagametogenesis.biological regulation.phosphoglycerate dehydrogenase activity.mitochondrion.amino acid binding
C5	Zm00001eb329360	Known	protein dephosphorylation.signal transduction.plasma membrane.phosphorylation.metabolic process.post-translational protein modification.protein serine/threonine phosphatase activity.metal ion binding.response to stress
C5	Zm00001eb358510	Known	uroporphyrinogen decarboxylase activity.ketone metabolic process.cytosol.protoporphyrinogen IX biosynthetic process.chloroplast stroma.primary metabolic process
C5	Zm00001eb174530	Zm00001eb016570.Zm00001eb257420.Zm00001eb146190.Zm00001eb392680	
C5	Zm00001eb136900	Zm00001eb308420.Zm00001eb052690.Zm00001eb279790.Zm00001eb043240.Zm00001eb144250.Zm00001eb183770	chloroplast stroma.plastid stroma.organelle.intracellular organelle.macromolecule metabolic process.plastid envelope.chloroplast envelope.organelle envelope.primary metabolic process.metabolic process
C5	Zm00001eb257490	Known	amino acid transmembrane transport.amine transport.plasma membrane.amino acid transmembrane transporter activity.vacuolar membrane.membrane.cellular process.amine transmembrane transporter activity.active transmembrane transporter activity
C5	Zm00001eb395430	Known	animal organ development.regulation of DNA-templated transcription.nucleus.DNA-binding transcription factor activity.metabolic process.anatomical structure morphogenesis.DNA-templated transcription.embryo development.sequence-specific DNA binding
C5	Zm00001eb038720	Known	chloroplast relocation.thylakoid membrane organization.rRNA processing.mRNA modification.RNA nuclease activity.chloroplast rRNA processing.multicellular organism development.Unknown.starch binding.chloroplast stroma.metabolic process.plastid transcription.RNA binding.chloroplast.chloroplast mRNA processing.RNA endonuclease activity.biological regulation
C5	Zm00001eb059970	Known	regulation of DNA-templated transcription.nucleic acid binding.multicellular organism development.intracellular anatomical structure.DNA-templated transcription.zinc ion binding
C5	Zm00001eb289170	Known	regulation of DNA-templated transcription.nucleus.hormone-mediated signaling pathway.DNA-binding transcription factor activity.metabolic process.DNA-templated transcription.DNA binding.response to stress
C5	Zm00001eb323380	Zm00001eb427250.Zm00001eb401800.Zm00001eb153520.Zm00001eb028510.Zm00001eb431600.Zm00001eb071590.Zm00001eb137200	macromolecule metabolic process.metabolic process.cellular process.biological_process.response to stimulus.nucleus.cellular anatomical structure.cellular_component.molecular_function.biological regulation
C5	Zm00001eb192770	Known	Casparian strip.nucleus.DNA-binding transcription factor activity, RNA polymerase II-specific.cell differentiation.Unknown.response to salicylic acid.DNA-templated transcription.transcription cis-regulatory region binding.regulation of transcription by RNA polymerase II.sequence-specific DNA binding.extracellular region
C5	Zm00001eb155240	Known	nucleus.RNA metabolic process.uracil DNA N-glycosylase activity.cytosol.protein homodimerization activity.cellular response to chemical stimulus.cytokinin biosynthetic process
C5	Zm00001eb253560	Known	response to cold.thylakoid membrane organization.maltose metabolic process.starch biosynthetic process.nucleotide binding.chloroplast mRNA modification.RNA binding.chloroplast.membrane.regulation of biological process.RNA processing
C5	Zm00001eb016570	Known	proteolysis.serine-type endopeptidase activity.thylakoid.isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway.chloroplast stroma.Unknown.chloroplast envelope.membrane.mitochondrion
C5	Zm00001eb320150	Zm00001eb231570.Zm00001eb291250.Zm00001eb363520.Zm00001eb256070.Zm00001eb314630	signal transduction.regulation of cellular process.regulation of biological process
C5	Zm00001eb059620	Known	ribosomal large subunit binding.ATP hydrolysis activity.heme biosynthetic process.establishment of localization.chloroplast stroma.GTP binding.ribosome binding.ATP binding.N-terminal protein amino acid methylation
C5	Zm00001eb328390	Known	response to cold.chloroplast thylakoid membrane.stromule.defense response to bacterium.poly(U) RNA binding.salicylic acid biosynthetic process.response to abscisic acid.nucleotide binding.chloroplast stroma.viral nucleocapsid.mRNA binding.ribonucleoprotein complex.defense response to other organism.chloroplast envelope.photosynthesis, light reaction.regulation of biological process.mRNA processing
C5	Zm00001eb016870	Zm00001eb061720.Zm00001eb150510	
C5	Zm00001eb067370	Known	nucleus.multicellular organismal process.cytoplasm.amino acid biosynthetic process.tetrahydrobiopterin biosynthetic process.protein homodimerization activity.GTP binding.tetrahydrofolate biosynthetic process.Unknown.GTP cyclohydrolase I activity.zinc ion binding
C5	Zm00001eb176900	Zm00001eb062720	
C5	Zm00001eb068770	Known	phosphatidylglycerol biosynthetic process.mitochondrial translation.glutamyl-tRNA(Gln) amidotransferase complex.amidase activity.chloroplast stroma.ATP binding.mitochondrion.glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity.glutaminyl-tRNAGln biosynthesis via transamidation
C5	Zm00001eb324100	Known	phosphatidylglycerol biosynthetic process.sugar mediated signaling pathway.defense response to bacterium.positive regulation of DNA-templated transcription.protein import into chloroplast thylakoid membrane.thylakoid membrane organization.chloroplast thylakoid membrane.cell surface receptor signaling pathway.chloroplast stroma.plastid transcription.regulation of translation.protein import into chloroplast stroma.stromule.photosynthetic electron transport in photosystem I.photosystem II assembly.Unknown.chloroplast outer membrane.chloroplast relocation.rRNA processing.isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway.G protein-coupled receptor signaling pathway.membrane.plastid inner membrane.photosystem II.Unknown
C5	Zm00001eb237700	Known	chloroplast relocation.thylakoid membrane organization.chloroplast thylakoid membrane.signal peptide processing.rRNA processing.defense response to virus.glycoside biosynthetic process.endopeptidase activity.positive regulation of DNA-templated transcription.ta-siRNA processing.plastid transcription.glucosinolate biosynthetic process.chloroplast envelope.membrane.miRNA processing.serine-type peptidase activity.photosystem II assembly.Unknown
C5	Zm00001eb142950	Known	positive regulation of cell communication.phosphatidylinositol 3-kinase complex, class III, type II.negative regulation of cell population proliferation.lysosome organization.phosphatidylinositol 3-kinase complex, class III, type I.amyloid-beta metabolic process.neuron development.positive regulation of macroautophagy.protein-containing complex.autophagosome assembly.nucleophagy.cellular response to nitrogen starvation.Unknown.trans-Golgi network.positive regulation of response to nutrient levels.pollen germination.cytoplasm to vacuole targeting by the Cvt pathway.cytoplasmic vesicle.regulation of cellular response to stress.late endosome to vacuole transport.Unknown.phagophore assembly site
C5	Zm00001eb019900	Zm00001eb351780.Zm00001eb179140.Zm00001eb040970.Zm00001eb347070.Zm00001eb113530	sulfolipid metabolic process.sulfolipid biosynthetic process.chloroplast.plastid.galactolipid biosynthetic process.galactolipid metabolic process.response to stimulus.cellular response to phosphate starvation.glycolipid biosynthetic process.liposaccharide metabolic process
C5	Zm00001eb162220	Known	RNA modification.regulation of DNA-templated transcription.endonuclease activity.RNA binding.chloroplast.membrane.Unknown.mitochondrion
C5	Zm00001eb111910	Known	meristem growth.microtubule severing ATPase activity.innate immune response.response to cadmium ion.Unknown.ATP binding.leaf morphogenesis.stem cell development.photorespiration.response to heat.negative regulation of cell differentiation.animal organ formation.maintenance of root meristem identity.M phase.glucose catabolic process.response to salt stress.cell population proliferation.response to misfolded protein.plasma membrane.post-embryonic animal morphogenesis.meristem structural organization.proteasome-activating activity.root cap development.cytosolic proteasome complex.TBP-class protein binding.positive regulation of RNA polymerase II transcription preinitiation complex assembly.N-terminal protein myristoylation.proteasome regulatory particle, base subcomplex.proteasome core complex assembly.nuclear proteasome complex.female gamete generation.seedling development.lateral root formation.Unknown.Unknown.gluconeogenesis.DNA endoreduplication.toxin catabolic process.regulation of unidimensional cell growth.glycolytic process.male gamete generation.fatty acid beta-oxidation.mitotic spindle elongation
C5	Zm00001eb007100	Zm00001eb424190.Zm00001eb424150.Zm00001eb061720	fatty acid metabolic process.photosystem II assembly.photosynthesis, dark reaction.reductive pentose-phosphate cycle.PSII associated light-harvesting complex II catabolic process.protein-containing complex assembly.protein-containing complex organization.monocarboxylic acid metabolic process.alcohol catabolic process.small molecule catabolic process
C5	Zm00001eb019890	Known	pentose-phosphate shunt.glucose catabolic process.chloroplast stroma.alcohol catabolic process.NADP binding.Unknown.glucose-6-phosphate dehydrogenase activity
C5	Zm00001eb399510	Zm00001eb332450.Zm00001eb233020.Zm00001eb016170.Zm00001eb332380.Zm00001eb291360.Zm00001eb207370	protoporphyrinogen IX metabolic process.protoporphyrinogen IX biosynthetic process.chlorophyll biosynthetic process.chlorophyll metabolic process.porphyrin-containing compound biosynthetic process.tetrapyrrole biosynthetic process.porphyrin-containing compound metabolic process.tetrapyrrole metabolic process.pigment biosynthetic process.pigment metabolic process
C5	Zm00001eb051040	Known	chloroplast thylakoid membrane.protein transport by the Tat complex.protein secretion.proton motive force dependent protein transmembrane transporter activity.TAT protein transport complex.plasma membrane.chloroplast envelope.regulation of biological process.Unknown.protein import into chloroplast thylakoid membrane.multicellular organismal process
C5	Zm00001eb097480	Known	dephosphorylation.response to stimulus.cytosol.primary metabolic process.chloroplast.phosphatase activity.regulation of biological process
C5	Zm00001eb130050	Known	Unknown.oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen.flavonol synthase activity.cell wall modification involved in abscission.Unknown.cutin biosynthetic process.gibberellin biosynthetic process.gibberellic acid mediated signaling pathway.dephosphorylation.flavonol biosynthetic process.embryo development ending in seed dormancy.phosphatase activity.phenylpropanoid biosynthetic process.glycerol-3-phosphate 2-O-acyltransferase activity.seed germination.response to abscisic acid.seed dormancy process.metal ion binding.membrane
C5	Zm00001eb001200	Zm00001eb312420.Zm00001eb377150.Zm00001eb389700	
C5	Zm00001eb397220	Zm00001eb308420.Zm00001eb412690.Zm00001eb320270.Zm00001eb047510.Zm00001eb332630.Zm00001eb110810	isopentenyl diphosphate metabolic process.isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway.isopentenyl diphosphate biosynthetic process.glyceraldehyde-3-phosphate metabolic process.biosynthetic process.aldehyde metabolic process.phospholipid biosynthetic process.phospholipid metabolic process.macromolecule metabolic process.organophosphate biosynthetic process
C5	Zm00001eb088050	Zm00001eb335940.Zm00001eb042970.Zm00001eb258200.Zm00001eb256150.Zm00001eb412690.Zm00001eb085050	macromolecule transmembrane transporter activity.protein transporter activity.protein transmembrane transporter activity.active transmembrane transporter activity.plastid membrane.nitrogen compound transport.transmembrane transporter activity.organelle membrane.transporter activity.establishment of protein localization
C5	Zm00001eb142960	Known	regulation of DNA-templated transcription.nucleus.negative regulation of leaf senescence.regulation of cell size.anatomical structure morphogenesis.DNA-templated transcription.cis-regulatory region sequence-specific DNA binding
C5	Zm00001eb130600	Known	chloroplast membrane.xenobiotic transmembrane transporter activity.proton transmembrane transporter activity.antiporter activity.xenobiotic transmembrane transport.membrane.cellular process
C5	Zm00001eb076870	Known	nucleus.cellular component organization.developmental process.metabolic process.cellular localization.membrane.ribosome.hexosyltransferase activity
C5	Zm00001eb006830	Known	stomatal complex morphogenesis.Unknown.photosynthetic electron transport in photosystem II.mRNA modification.regulation of cellular process.phylloquinone biosynthetic process.plastoquinone biosynthetic process.isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway.plasma membrane.chloroplast.membrane.vitamin K biosynthetic process.1,4-dihydroxy-2-naphthoate polyprenyltransferase activity.photosystem II assembly.menaquinone biosynthetic process
C5	Zm00001eb206490	Known	anatomical structure development.cell surface receptor signaling pathway.protein phosphorylation.non-membrane spanning protein tyrosine kinase activity.plasma membrane.protein serine/threonine kinase activity.metabolic process.ATP binding.multicellular organismal process
C5	Zm00001eb369800	Zm00001eb401060.Zm00001eb039630.Zm00001eb181530.Zm00001eb212420.Zm00001eb206430.Zm00001eb004240.Zm00001eb149110.Zm00001eb392680.Zm00001eb237700.Zm00001eb365570	primary metabolic process.regulation of metabolic process.regulation of biological process.metabolic process.biological regulation.cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function
C5	Zm00001eb192120	Zm00001eb213280.Zm00001eb054040.Zm00001eb296650.Zm00001eb192770.Zm00001eb361230.Zm00001eb149660	
C5	Zm00001eb049010	Zm00001eb154100.Zm00001eb246340.Zm00001eb110810.Zm00001eb016830.Zm00001eb299540.Zm00001eb427510.Zm00001eb244840.Zm00001eb406840	guanyl ribonucleotide binding.GTP binding.guanyl nucleotide binding.RNA processing.establishment of localization in cell.chloroplast organization.phosphate-containing compound metabolic process.phosphorus metabolic process.plastid organization.primary metabolic process
C5	Zm00001eb300750	Known	embryo sac development.prolyl-tRNA aminoacylation.thylakoid membrane organization.vegetative to reproductive phase transition of meristem.regulation of photosynthesis.ketone metabolic process.chloroplast stroma.proline-tRNA ligase activity.chloroplast organization.aminoacyl-tRNA synthetase multienzyme complex.embryo development ending in seed dormancy.ATP binding.mitochondrion.plant ovule development.Unknown.iron-sulfur cluster assembly.amine metabolic process
C5	Zm00001eb110780	Known	cytidine metabolic process.pseudouridine synthase activity.pyrimidine-containing compound salvage.deaminase activity.RNA binding.chloroplast.Unknown.membrane.pseudouridine synthesis.cytosine metabolic process.RNA processing
C5	Zm00001eb157660	Zm00001eb308420.Zm00001eb386680.Zm00001eb043240.Zm00001eb011760.Zm00001eb286710	protein targeting to chloroplast.establishment of protein localization to chloroplast.protein localization to chloroplast.cellular localization.establishment of protein localization to organelle.protein localization to organelle.bounding membrane of organelle.protein targeting.organelle membrane.establishment of protein localization
C5	Zm00001eb073250	Known	chloroplast membrane.fatty acid biosynthetic process.beta-carotene 3-hydroxylase activity.developmental process.localization.signal transduction.iron ion binding.xanthophyll biosynthetic process.membrane.Unknown.carotene metabolic process
C5	Zm00001eb037280	Known	FK506 binding.thylakoid membrane organization.pentose-phosphate shunt.rRNA processing.peptidyl-prolyl cis-trans isomerase activity.endoplasmic reticulum membrane.glucose catabolic process.response to stimulus.isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway.chloroplast thylakoid lumen.chloroplast stroma.protein peptidyl-prolyl isomerization.protein folding.regulation of biological process.NADPH regeneration.photosystem II assembly
C5	Zm00001eb212250	Known	photosynthesis.ribonucleoside triphosphate phosphatase activity.magnesium chelatase activity.regulation of cellular process.chloroplast thylakoid.magnesium chelatase complex.DNA metabolic process.chlorophyll biosynthetic process.isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway.chloroplast stroma.protein-containing complex.cytokinin metabolic process.ATP binding.macromolecule biosynthetic process
C5	Zm00001eb223890	Known	methylation.trans-Golgi network.vacuolar membrane.S-adenosylmethionine-dependent methyltransferase activity.aromatic amino acid family biosynthetic process.endosome
C5	Zm00001eb350760	Zm00001eb241690.Zm00001eb329540.Zm00001eb097080	
C5	Zm00001eb012350	Known	oligopeptide transport.leaf development.lateral root development.protein targeting to membrane.translation.protein serine/threonine phosphatase activity.protein dephosphorylation.regulation of DNA-templated transcription.response to cold.ER-nucleus signaling pathway.negative regulation of programmed cell death.plasma membrane.defense response to fungus.nucleus.N-terminal protein myristoylation.nucleobase-containing compound metabolic process.MAPK cascade.negative regulation of defense response.regulation of plant-type hypersensitive response.jasmonic acid mediated signaling pathway.Unknown.Unknown.abscisic acid-activated signaling pathway.stem cell differentiation.regulation of anion channel activity.Golgi vesicle transport.endoplasmic reticulum unfolded protein response.systemic acquired resistance, salicylic acid mediated signaling pathway
